#CODE;RUSSIAN;x
EVTDESC_JD_10020;Когда [adventurous_spirit.GetTitledFirstName] долго не слал[adventurous_spirit.GetEndA] никаких писем, я поначалу решил[Root.GetEndA], что [adventurous_spirit.GetHersHis] возвращение домой просто откладывается по независящим от н[adventurous_spirit.GetHersHis] причинам. Но недавно я наконец получил[Root.GetEndA] одно письмо, в нём [the_protector_general.GetTitledName] выразил[the_protector_general.GetEndA] свои соболезнования в связи с [adventurous_spirit.GetHersHis] безвременной кончиной.;x
china_physician_cd;§YОтправлен лекарь§!;x
china_physician_cd_desc;Вы уже послали лекаря в Китай, и не можете отправить туда ещё одного.;x
temple_barony_of_taoist;Храм;x
kow_tow_travels_death;во время путешествия в Китай;x
EVT_DESC_JD_60314;От: [From.GetTitle] [From.Offmap.Ruler.GetChineseComplimentAdjective][From.Offmap.Ruler.GetOyOgo] [From.Offmap.Ruler.GetEmpressEmperorCapGEN].\nМы возмущены тем, как Вы разбазариваете дары империи [From.Offmap.GetShortName] - [FromFrom.GetChineseCharacterRole] [FromFrom.GetTitledName] погиб[FromFrom.GetNoneE], и [FromFrom.GetHersHis] смерть на Ваших руках. Думаете [From.Offmap.Ruler.GetLongChineseEmperorName] будет спокойно смотреть на это?!;x
hostages_random_imprisonment_tt;Случайный §Yблизкий родственник§! цели окажется у Вас в плену.;x
NOT_PACIFIED_BY_LIEGE_DATELESS;НЕ находится в принудительном мире;x
RULES_ACHIEVEMENT_REQUIRE_NO_RULER_DESIGNER;§YРедактор правителя§! использовать нельзя;x
IRONMAN_MODE_RULER_DESIGNER_DESC;Редактор персонажа активен, получение достижений невозможно;x
REQUIREMENTS_HEADER;§YТребования§!:;x
TRADE_ROUTE_GLOBAL_VALUE_CHANGED;Внешние факторы меняют ценность этого торгового пути на $VALUE|+0%$.;x
chinese_grace_become_tributary_desc;§Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]§! станет Ваш[Root.Offmap.Ruler.GetEyIm] покровител[Root.Offmap.Ruler.GetSoftNitseyEm], если Вы принесёте [Root.Offmap.Ruler.GetHerHim] клятву верности.;x
chinese_grace_become_tributary_effect_TT;В обмен на §R50% дохода§!, §R30% Ваших рекрутов§! и §R[GetChineseOffmapTributaryPrestigeCost]§!, Вы получите §G2 очка милости в месяц§! и §Gкитайские войска, которые можно призвать в случае оборонительной войны§!.\nЭти эффекты продлятся до падения §Yправящей императорской династии§! либо пока Вы не §Yобъявите о своей независимости§! (военным путём или мирным - через меню интриг).\n;x
ENDGAME_TEXT_INDIAN;Теперь Вы исповедуете одну из восточных религий, поэтому не можете продолжать игру без дополнения Rajas Of India или Jade Dragon.\n;x
you_will_game_over_tt;§RЭто вызовет КОНЕЦ ИГРЫ, ибо Вам нельзя играть за эту религию!§!\n;x
is_not_one_eyed_handed_legged_disfigured_or_mangled_tt;Нет черт §Yодноглазый§!, §Yоднорукий§!, §Yодноногий§!, §Yизуродованный§! или §Yискромсанный§!\n;x
is_not_maimed_or_infirm_tt;Нет черт §Yизувеченный§! или §Yнемощный§!\n;x
is_not_wounded_severely_injured_tt;Нет черт §Yраненый§! или §Yсерьёзно раненый§!\n;x
EVTTOOLTIP100201;Попросить друга помочь Вам отточить свои навыки владения мечом\n;x
String_personality_old_and_wistful;о том, как преклонный возраст иногда вызывает тоску по прошлому;x
String_personality_young_cynics;о бесполезности обсуждения политики со старшим поколением;x
String_personality_same_society;о том, какой подход к жизни исповедуют [This.GetSocietyName];x
String_personality_focus_war;об увлекательности битв и стратегических приёмов, применимых к ним;x
String_personality_focus_hunting;о том, как увлекательна и полезна охота;x
String_personality_focus_seduction;о непередаваемых ощущениях от раскрытия страстей, сокрытых глубоко внутри нас;x
String_personality_focus_intrigue;об интригах при дворе и достоверности слухов по поводу одного из иностранных дипломатов;x
String_personality_focus_carousing;о том, сколько всего необычного может случиться во время пира;x
String_personality_focus_family;о важности семьи и ценности кровных уз;x
String_personality_focus_theology;о множестве способов интепретации священных текстов и положительных аспектах религии;x
String_personality_focus_scholarship;о любознательности, присущей человеку, и концепции существования Высшей Силы;x
String_personality_focus_rulership;о том, как поверхностно многие смотрят на управление государством и не ценят прилагаемые для этого усилия;x
String_personality_focus_business;о важности и эффективности делегирования полномочий в любом бизнесе;x
String_personality_same_culture;о достижениях [This.GetCultureAdj]ой культуры;x
String_personality_same_religion;о [This.GetRelAdj]ских мотивах в легендарных песнях и сказаниях;x
String_personality_landscape;об особенностях [This.TopLiege.PrimaryTitle.GetAdjective]ского ландшафта;x
String_personality_artifacts;о красоте и притягательности старинных вещей;x
