#CODE;RUSSIAN;x
nick_will_red_woman;Красная Женщина;x
nick_will_red_man;Красный Человек;x
nick_will_red_witch;Красная Ведьма;x
nick_will_shadow_man;Человек Тени;x
nick_will_shadow_woman;Женщина Тени;x
nick_will_shadowbinder;Заклинатель[GetEndNitsa] Теней;x
nick_will_frozendragon;Ледян[GetAyaOy] Дракон[GetEndItsa];x
nick_will_burned_dragon;Обоженн[GetAyaYy] Дракон[GetEndNitsa];x
nick_will_fiery_dragon;Пламенн[GetAyaYy] Дракон[GetEndItsa];x
nick_will_promisedprince;Обещанный Принц;x
nick_will_promisedprincess;Обещанная Принцесса;x
nick_will_promisedone;Обещанн[GetAyaYy];x
nick_will_hero_of_light;Герой Света;x
nick_will_azor_ahai;Азор Ахай;x
nick_will_blazing_heart;Пылающее Сердце;x
nick_will_flaming_bat;Пылающий Нетопырь;x
nick_will_red_bat;Красный Нетопырь;x
nick_will_homelymaiden;Дева;x
nick_will_redrobedzealot;Фанатик-в-Красном;x
nick_will_deranged_dragon;Безумн[GetAyaYy] Дракон[GetEndItsa];x
nick_will_mad_dragon;Безумн[GetAyaYy] Дракон[GetEndItsa];x
nick_will_lusty_dragon;Ненасытн[GetAyaYy] Дракон[GetEndItsa];x
nick_will_mad_tower;Безумная Башня;x
nick_will_silvermaiden;Серебряная Дева;x
nick_will_silverflayer;Серебрян[GetAyaYy] Свежеватель[GetEndNitsa];x
nick_will_ditzy_nudist;Желанная;x
nick_will_ditzy;Легкомысленн[GetAyaYy];x
nick_will_ditzy_warmth_obsessed;Одержим[GetAyaYy] Огнем;x
nick_will_ditzy_potion_maker;Зельевар;x
nick_will_ditzy_little_dragon;Маленьк[GetAyaIy] Дракон[GetEndItsa];x
nick_will_ditzy_lioness;Беспечная Львица;x
nick_will_one_armed_beauty;Однорукая Прелесть;x
nick_will_one_armed_whore;Однорукая Шлюха;x
nick_will_one_handed_queen;Однорукая Королева;x
nick_will_half_handed_queen;Полурукая Королева;x
nick_will_peg_legged_maiden;Одноногая Дева;x
nick_will_one_legged_woman;Одноногая Женщина;x
nick_will_one_legged_whore;Одноногая Шлюха;x
nick_will_one_eyed_lady;Одноглазая Леди;x
nick_will_abyss_eyed;Бездноглаз[GetAyaYy];x
nick_will_king_of_whores;Король Шлюх;x
nick_will_whore_queen;Королева Шлюх;x
nick_will_red_queen;Красная Королева;x
nick_will_red_king;Красный Король;x
nick_will_weirwood_king;Король Чардрев;x
nick_will_weirwood_queen;Королева Чардрев;x
nick_will_iron_dragon;Железн[GetAyaYy] Дракон[GetEndItsa];x
nick_will_reaving_dragon;Дракон-Разоритель;x
nick_will_ardent_flayer;Страстн[GetAyaYy] Свежеватель[GetEndNitsa];x
nick_will_weirwood_burner;Огонь Чардрев;x
nick_will_the_gamer;Игрок;x
nick_will_dragon_father;Драконий Отец;x
nick_will_patriarch_of_dragons;Драконий Патриарх;x
nick_will_matriarch_of_dragons;Драконий Матриарх;x
nick_will_dragon_mother;Драконья Мать;x
nick_will_red_knight;Красный Рыцарь;x
nick_will_scalding_knight;Горячий Рыцарь;x
nick_will_reaving_knight;Рыцарь-Разоритель;x
nick_will_iron_knight;Железный Рыцарь;x
nick_will_red_stag;Красный Олень;x
nick_will_redhart;Красный Олень;x
nick_will_lighthart;Светлый Олень;x
nick_will_red_antler;Красные Рога;x
nick_will_ironwood_queen;Железноствольная Королева;x
nick_will_ironwood_king;Железноствольный Король;x
nick_will_ironwood_knight;Железноствольный Рыцарь;x
nick_will_raving_knight;Рыцарь-в-Бреду;x
nick_will_ripper;Потрошитель[GetEndNitsa];x
nick_will_flayer_knight;Рыцарь-Свежеватель;x
nick_will_incestous;Кровосмеситель[GetEndNitsa];x
nick_will_oathbreaking_knight;Рыцарь-Клятвопреступник;x
nick_will_oathburner;Сжигающ[GetAyaYy] Клятвы;x
nick_will_word_breaker;Нарушитель[GetEndNitsa] Слова;x
nick_will_false_knight;Ложный Рыцарь;x
nick_will_beggar_queen;Королева-Попрошайка;x
nick_will_bastard_knight;Рыцарь-Бастард;x
nick_will_insane_bastard;Безумный Бастард;x
nick_will_raving;Бредов[GetAyaYy];x
nick_will_madman;Безумец;x
nick_will_madwoman;Безумка;x
nick_will_undying_lunatic;Бессмертный Безумец;x
nick_will_mad_immortal;Бессмертный Безумец;x
nick_will_unending_dragon;Бесконечн[GetAyaYy] Дракон[GetEndItsa];x
nick_will_frothing_halfman;Бешеный Полумуж;x
nick_will_mindless_dwarf;Бездумн[GetAyaYy] Карли[GetTsaK];x
