#CODE;RUSSIAN;x
CAN_ONLY_JOIN_X_FACTIONS;§RВы можете присоединиться только к §Y$NUM$§! фракциям!§!;x
INTERACTION_REQUIRES_NO_ACTOR_TEMPORARY_TITLE;Убедитесь, что §Y[Actor.GetTitledFirstName]§! не владеет временным титулом;x
INTERACTION_REQUIRES_NO_RECIPIENT_TEMPORARY_TITLE;Убедитесь, что §Y[Recipient.GetTitledFirstName]§! не владеет временным титулом;x
REBEL_TITLE;[Recipient.PrimaryTitle.GetAdjective]ское восстание;x
opinion_rebel_leader;Предводитель[______] восстания;x #[From.GetEndNitsa]`
opinion_fellow_rebel;Соратни[_к__] по восстанию;x #[From.GetTsaK]`
CHECKBOX_COMPRESSED_SAVEGAMES;Сжатие игровых файлов;x
EVTDESC75041; "Неверный среди Ваших придворных, [Root.PrimaryTitle.GetFOA]!" — говорит [Root.GetMyLordSpiritualName] [From.GetTitledFirstName].\n"Я требую сожжения его на костре!";x
EVTDESC75042; "Неверный среди Ваших придворных, [Root.PrimaryTitle.GetFOA]!" — говорит [Root.GetMyLordSpiritualName] [From.GetTitledFirstName].\n"Я требую изгнать его из страны!";x
EVTDESC75051; "[Root.PrimaryTitle.GetFOA], среди Ваших придворных скрывается еретик!" — [Root.GetMyLordSpiritualName] [From.GetTitledFirstName] сообщил[From.GetEndA] мне об этом.\n"Я рекомендую Вам устроить показательную казнь этого еретика через сожжение на священном костре.";x
TITLE_HAS_NO_HOLDER;Невозможно отозвать титул, у которого нет обладателя.;x
LOADING_TIP_54;Мусульмане могут избавиться от черты упадок совершив хадж в Мекку.;x
TITLE_CANNOT_USURP_PRIMARY_OFF_OTHER_REL;§RНевозможно узурпировать основной титул правителя, исповедующего другую религию, пока он владеет землями де-юре принадлежащими к данному титулу.§!;x
age_child;Дитя;x
age_teen;Подросток;x
age_young;Молодой возраст;x
age_adult;Взрослый возраст;x
age_old;Пожилой возраст;x
age_very_old;Преклонный возраст;x
WRONG_OCEAN;Убедитесь, что сюда можно доплыть;x
indian_subjugation_desc;Правители, исповедующие индийские религии, могут покорять друг друга за §Y500§! очков кармы, если состоят в той же культурной группе.;x
jungle;Джунгли;x
hindu;Индуизм;x #Индуист;x #RADJ
hindu_DESC;Индуизм - не единственная религия, основанная на постулатах древнего индийского политеизма, записанных в Ведах. Множество различных верований и религий, самыми яркими представителями которых являются Буддизм и Джайнизм, основаны на тех же постулатах, и имеют с Индуизмом много общего. Это сходство, а так же относительно мирное сосуществование представителей этих религий на протяжении почти тысячи лет сделали индуистов невообразимо терпимыми к представителям любых других индийских религий. И всё же, из всех верований и религий, представленных в Индии, индуизм является самым воинственным.;x
buddhist;Буддизм;x #Буддист;x #RADJ
jain;Джайнизм;x #Джайнист;x #RADJ
nubian;Нубийск;x
GOD_SHIVA;Шива;x
GOD_THE_SUPREME;Всевышний;x
THE_VINAYAKAS;Винаяка;x
THE_MAHABHARATA;Махабхарата;x
PUJARI;Пуджари;x
GOD_THE_BUDDHA;Будда;x
GOD_THE_ARHAT;Архат;x
GOD_THE_PERFECTED_ONES;Всесовершенный;x
MARA;Мара;x
THE_BUDDHACAVANA;Буддавакана;x
BHIKKHU;Бхиккху;x
GOD_THE_TIRTHANKARAS;Тиртхананкара;x
GOD_RISHABH;Ришабх;x
GOD_AJINATH;Аджинатх;x
GOD_SAMBHAVANATH;Самбхаванатх;x
THE_PUNISHERS;Каратель;x
NIRGRANTHA;Ниргрантха;x
brahmin;Брахман;x
kshatriya;Кшатрия;x
vaishya;Вайшья;x
shaivist_hindu;Шиваист[__];x #GetEndKa_TT
vaishnavist_hindu;Вишнуист[__];x #GetEndKa_TT
shaktist_hindu;Шактист[__];x #GetEndKa_TT
smartist_hindu;Смартист[__];x #GetEndKa_TT
karluk;Карлукск;x
kirghiz;Киргизск;x
khanty;Хантыйск;x
afghan;Афганск;x
baloch;Белуджск;x
indo_aryan_group;Индоарийская;x
dravidian_group;Дравидийская;x
indian;Индийск;x
bengali;Бенгальск;x
hindustani;Хиндустанск;x
sindhi;Синдск;x
marathi;Маратхск;x
sinhala;Сингальск;x
telugu;Телугуйск;x
kannada;Каннадайск;x
tamil;Тамильск;x
gujurati;Гуджаратск;x
panjabi;Пенджабск;x
rajput;Раджпутск;x
oriya;Ориянск;x
assamese;Ассамск;x
IS_LOWBORN;Низкого рода;x
IS_NOT_LOWBORN;НЕ низкого рода;x
IS_REINCARNATED;Реинкарнированный;x
IS_NOT_REINCARNATED;НЕ реинкарнированный;x
NUM_DYN_MEMBERS_LESS_THAN;Меньше представителей династии, чем ;x
NUM_DYN_MEMBERS_GREATER_THAN;Больше представителей династии, чем ;x
decadent;Декадент[__];x #GetEndKa_TT
decadent_desc;Лёгкая жизнь, распущенность и чрезмерная скандальность превратили эт[_ого] [___персонажа] в декадент[__а], отринут[__ого_] всеми [muslim.GetGroupName]скими течениями, что постепенно будет увеличивать модификатор "упадка" всей династии и, в конечном счёте, приведёт к массовым волнениям внутри семьи или даже к вооружённым восстаниям.;x
reincarnation;Перевоплощённ[Reincarnation._ый] [Reincarnation.GetBestName];x #GetAyaYy_TT_ый
reincarnation_desc;Всё указывает на то, что эт[_от] [__персонаж] является реинкарнацией [Reincarnation.GetManWoman]ы, известн[Reincarnation.GetOyOgo] как [Reincarnation.GetBestName].;x
opinion_takfir;Такфир;x
opinion_straightened_up;Исправление;x
convince_to_straighten_up;Убедить исправиться;x
EVTDESC91300;Вчера я избил торговца пряностямии за то, что тот посмел взглянуть мне в глаза. Теперь, вероятно, многие думают, что я размяк, погряз в грехе и разврате. Стал проклятым декадантом.;x
EVTOPTA91300;Эй, менестрель, сыграй другую песню!;x
EVTDESC91350;М[FromFrom.GetOyaOy] [FromFrom.GetRootRelation] [FromFrom.GetBestName] утверждает, что мой греховный образ жизни позорит всю династию. [FromFrom.GetSubjectPronounCap] использует своё влияние, чтобы защитить дом [Root.GetOnlyDynastyName], но настоятельно рекомендует мне искать напутствия в лице идеального примера, поданного Пророком (да благословит его Аллах).;x
EVTOPTA91350;Это моя жизнь, что хочу - то и делаю!;x
EVTOPTB91350;Я попробую, и да поможет мне [Root.Religion.GetRandomGodName]!;x
EVTDESC91351;М[From.GetOyaOy] [From.GetRootRelation] [From.GetBestName] отвергает всякую возможность избавиться от своего греха и порока. За это я могу объявить [From.GetHersHis] кафиром, что даст мне возможность бросить выродка в темницу, до тех пор пока я не придумаю другого пути достучаться до н[From.GetHersHis].;x
EVTOPTA91351;Призвать такфира против н[From.GetHersHis]!;x
EVTOPTB91351;Я лучше как переговорщик.;x
EVTOPTC91351;Я спасу [From.GetAbsPossPronoun] душу от пламени Джаханнама!;x
EVTOPTD91351;Пришло время стать... нетрадиционным.;x
EVTDESC91352;М[From.GetOyaOy] [From.GetRootRelation] [From.GetBestName] понимает, что проживает свою жизнь в соответствии с заповедями харама, и убеждает меня, что [From.GetHerHim] удалось встать на другой путь.;x
EVTOPTA91352;Хорошо. Дом [Root.GetOnlyDynastyName] должен остаться чистым!;x
EVTDESC91355;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstName] всё никак не сдаётся. [From.GetSubjectPronounCap] приводит всё новые аргументы в пользу того, что мне следует отказаться от своих греховных привычек и начать жизнь, как велит харам. Ради спасения своей души, династии и религии, мне нужно раскаяться.;x
EVTOPTA91355;Я знаю, что слаб. Слишком слаб!;x
EVTOPTB91355;Как бы ни было тяжело, нужно пройти этот путь!;x
EVTDESC91356;М[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] слишком слаб[From.GetEndA] и упрям[From.GetEndA]. Я никак не могу достучаться до н[From.GetHersHis]!;x
EVTDESC91357;М[From.GetOyaOy] [From.GetRootRelation] [From.GetBestName] осознал[From.GetEndA], что долж[From.GetNaEn] следовать заветам харама и заверил[From.GetEndA] меня, что стремится измениться.;x
EVTDESC91360;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstName] снова пытается убедить меня отказаться от моих запретных харамских желаний. [From.GetSubjectPronounCap] цитирует Коран и Хадис, как муфтий и угрожает мне огнями Джаханнама в посмертии...;x
EVTOPTA91360;Я похож на верующего?;x
EVTOPTB91360;Я должен присоединиться к Бекташи!;x
EVTOPTC91360;Я должен присоединиться к Ассасинам!;x
EVTOPTD91360;Я должен совершить хадж в Мекку!;x
EVTOPTE91360;Я пожертвую деньги на благотворительность!;x
EVTDESC91361;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstName] был[From.GetEndA] тронут[From.GetEndA] до слёз моими пламенными увещеваниями. [From.GetSubjectPronounCap] присоединится к священному ордену, чтобы служить Аллаху!;x
EVTOPTA91361;[From.GetSubjectPronounCap] заставил[From.GetEndA] меня гордиться собой!;x
EVTDESC91362;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstName] был[From.GetEndA] тронут[From.GetEndA] до слёз моими пламенными увещеваниями и немедленно отправи[From.GetLasLsya] в хадж к Мекке.;x
EVTOPTA91362;Благочестивый выбор!;x
EVTDESC91363;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstName] был[From.GetEndA] поражен[From.GetEndA] убедительностью моих аргументов и обещал[From.GetEndA] стать лучше, начав с щедрого пожертвования на благотоворительность.;x
EVTOPTA91363;Для н[From.GetHersHis] всё ещё есть надежда!;x
EVTDESC91365;Проснувшись из-за ужасной вони, я обнаруживаю свою комнату полной гниющих туш собак и свиней. Как только я шатаясь покидаю помещение, тёмная фигура подкрадывается сзади и прикладывает нож к моему горлу! Прошептав "Так выглядит твоя жизнь. А теперь представь свою смерть...", она бесследно исчезает.;x
