#CODE;RUSSIAN;x
;;;;;;;;;;;;;;
employ_foreign_steward;Employ a Local Steward;x
employ_foreign_steward_desc;Search for a noble who would help me manage my foreign subjects.;x
;;;;;;;;;;;;;;
employ_foreign_steward_female;Employ a Local Stewardess;x
employ_foreign_steward_female_desc;Search for a noblewoman who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_diplomat;Employ a Local Ambassador;x
recruit_local_diplomat_desc;Search for a local noble who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_diplomat_female;Employ a Local Ambassadress;x
recruit_local_diplomat_female_desc;Search for a noblewoman who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_soldier;Employ a Local Soldier;x
recruit_local_soldier_desc;Search for a local noble who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_soldier_female;Employ a Local Soldieress;x
recruit_local_soldier_female_desc;Search for a local noblewoman who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_steward;Employ a Local Steward;x
recruit_local_steward_desc;Search for a local noble who would help me manage my realm.;x
recruit_local_steward_female;Employ local Stewardess;x
recruit_local_steward_female_desc;Search for a local noblewoman who would help me manage my realm.;x
recruit_local_intriguer;Employ a Local Spy;x
recruit_local_intriguer_desc;Search for a local noble who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_intriguer_female;Employ a Local Courtesan;x
recruit_local_intriguer_female_desc;Search for a local noblewoman who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_priest;Employ a Local Priest;x
recruit_local_priest_desc;Search for a local noble who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_priest_female;Employ a Local Priestess;x
recruit_local_priest_female_desc;Search for a local noblewoman who would help me manage my realm.;x
;;;;;;;;;;;;;;
recruit_local_woman;Employ a Local Noblewoman;x
recruit_local_woman_desc;Search for a local noblewoman who would help me manage my realm.;x
;;;;;;;;;;;;;;
EVTOPTB38111;I should let [From.GetFirstName] see [From.GetObjectPronoun] family.;x
EVTTOOLTIP38112;I shall praise [From.GetObjectPronoun].;x
EVTDESC38112;[From.GetFirstName] praised me for my efforts!;x
EVTOPTA38112;Being [From.Culture.GetName] is so much easier!;x
