#CODE;RUSSIAN;x
CHRONICLE_FOUND_GERION_LANNISTER;Несмотря на то, что его считали мёртвым, Герион Ланнистер, сын Титоса Ланнистера, был найден живым [From.GetHerHis] [GetFromReverseRelation] [Root.GetTitledFirstNameWithNick] в [Root.Location.GetName].;x
CHRONICLE_GERION_LANNISTER_REVEALED;Несмотря на то, что его считали мёртвым, Герион Ланнистер, сын Титоса Ланнистера, показал, что [From.GetSheHe] жив, поскольку всё это время скрывался с [Root.GetTitledFirstNameWithDynastyNoRegnal] в [Root.Location.GetName].;x
CHRONICLE_FOUND_BENJEN_STARK;Несмотря на то, что его считали мёртвым, Бенджен Старк, сын Рикарда Старка, был найден живым [From.GetHerHis] [GetFromReverseRelation] [Root.GetTitledFirstNameWithNick] в [Root.Location.GetName].;x
CHRONICLE_BENJEN_STARK_REVEALED;Несмотря на то, что его считали мёртвым, Бенджен Старк, сын Рикарда Старка, показал, что [From.GetSheHe] жив, поскольку всё это время скрывался с [Root.GetTitledFirstNameWithDynastyNoRegnal] в [Root.Location.GetName].;x
CHRONICLE_FOUND_ELISSA_FARMAN;Элисса Фарман, дочь Марка Фармана, которую считали погибшей, была найдена живой [From.GetHerHis] [GetFromReverseRelation] [Root.GetTitledFirstNameWithNick] в [Root.Location.GetName].;x
CHRONICLE_ELISSA_FARMAN_REVEALED;Несмотря на то, что её считали погибшей, Элисса Фарман, дочь Марка Фармана, показала, что [From.GetSheHe] жива, поскольку всё это время пряталась с [Root.GetTitledFirstNameWithDynastyNoRegnal] в [Root.Location.GetName].;x
CHRONICLE_FOUND_SANDOR_CLEGANE;Несмотря на то, что его считали мёртвым, Сандор Клиган, сын Роберта Клигана, был найден живым [From.GetHerHis] [GetFromReverseRelation] [Root.GetTitledFirstNameWithNick] в [Root.Location.GetName].;x
CHRONICLE_SANDOR_CLEGANE_REVEALED;Несмотря на то, что его считали мёртвым, Сандор Клиган, сын Роберта Клигана, оказался живым, поскольку всё это время скрывался с [Root.GetTitledFirstNameWithDynastyNoRegnal] в [Root.Location.GetName].;x
CHRONICLE_FOUND_SHIERA_SEASTAR;Несмотря на то, что Шира Морская Звезда, дочь короля Эйгона IV Таргариена, считалась мёртвой, она была найдена живой [From.GetHerHis] [GetFromReverseRelation] [Root.GetTitledFirstNameWithNick] в [Root.Location.GetName].;x
CHRONICLE_SHIERA_SEASTAR_REVEALED;Несмотря на то, что её считали мертвой, Шира Морская Звезда, дочь короля Эйгона IV Таргариена, оказалась живой, поскольку всё это время скрывалась с [Root.GetTitledFirstNameWithDynastyNoRegnal] в [Root.Location.GetName].;x
CHRONICLE_FOC_TOMMEN;После смерти короля Джоффри на Железный трон взошёл его оставшийся брат Томмен, первый своего имени. Юный король уже сталкивается с серьёзными неприятностями в своём правлении. Действия Джоффри запятнали его и разрушили многие отношения. Подлый поступок лорда Фрея вызвал ненависть множества северных домов к нему и к короне. Легитимность Томмена также ставится под сомнение лордом Станнисом Баратеоном, который продолжает претендовать на трон. Наконец, Эурон Грейджой пытается создать собственное королевство, подобно Железным королям древности.;x
CHRONICLE_TONGUELESS_RULER;У [Root.GetTitledFirstNameNoRegnal] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] [From.PrimaryTitle.GetName] отрезали язык;x
CHRONICLE_TONGUELESS_RELATIVE;У [Root.GetTitledFirstNameNoRegnal] собственному(ой) [From.GetRootRelation] [From.GetTitledFirstNameWithNick] отрезали язык;x
CHRONICLE_TONGUELESS_RULER_RELATIVE;У [Root.GetTitledFirstNameNoRegnal] [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] [From.Liege.PrimaryTitle.GetName], был[From.Liege.GetEndA] ослеплен[From.Liege.GetEndA];x
CHRONICLE_TONGUELESS_DRAGON_RIDER;У [Root.GetTitledFirstNameNoRegnal] драконьего наездника [From.GetTitledFirstNameWithNickAndDynasty] отрезали язык;x
CHRONICLE_TONGUELESS_KINGSGUARD;У [Root.GetTitledFirstNameNoRegnal] королевского гвардейца [From.GetTitledFirstNameWithNickAndDynasty] отрезали язык;x
CHRONICLE_TONGUELESS_CHARACTER;У [Root.GetTitledFirstNameNoRegnal] [From.GetTitledFirstNameWithNickAndDynasty] отрезали язык;x
CHRONICLE_TONGUELESS;[Root.GetTitledFirstNameNoRegnal] серьёзно пострадал[Root.GetEndA] от рук [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] из [FromFrom.PrimaryTitle.GetName], котор[FromFrom.GetAyaYy] [Root.GetTitle] жестоко отрезал[FromFrom.GetEndA] язык;x
CHRONICLE_RELATIVE_TONGUELESS;[Root.GetTitledFirstNameWithNickAndDynasty], [This.GetTitledFirstNameNoRegnal] [From.GetRootRelation], серьёзно пострадал[This.GetEndA] от рук [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] из [FromFrom.PrimaryTitle.GetName], котор[FromFrom.GetAyaYy] [Root.GetFirstName] жестоко отрезал[FromFrom.GetEndA] язык;x
cadet_dummy;Гербы домов;x
cadet_dummy_DESC;Подставная религия для выбора гербов различных домов в редакторе гербов;x
