#CODE;RUSSIAN;x
gamer;Мастер игры;x
gamer_desc;Эт[_от] [__персонаж] извест[_ен] как заядлый и искусный игрок во всём, начиная с шахмат и заканчивая экзотическими пачиси.;x
IS_NOT_MARRIED_TO;НЕ состоит в браке с §Y$WHO$§!;x
IS_MARRIED_TO;Состоит в браке с §Y$WHO$§!;x
nick_the_shrewd;Прозорлив[This.GetAyaYy];x
nick_the_wily;Лукав[This.GetAyaYy];x
nick_the_fox;Лис[This.GetEndA];x
nick_the_jovial;Жизнерадостн[This.GetAyaYy];x
nick_the_jolly;Игрив[This.GetAyaYy];x
nick_the_gracious;Изящн[This.GetAyaYy];x
trade_route;Торговый путь;x
desc_trade_route;Этот округ имеет процветающую торговлю с другой страной, приносящую ему экзотические товары.;x
stone_quarry;Каменоломня;x
desc_stone_quarry;Каменоломня в этом округе приносит ему дешёвые строительные материалы.;x
leaning_tower_bad;Падающая башня;x
desc_leaning_tower_bad;Падающая башня доминирует на ландшафтом, позоря её основателя.;x
leaning_tower;Падающая башня;x
desc_leaning_tower;Падающая башня доминирует над ландшафтом. Её захватывающий вид привлекает людей издалека.;x
aspiring_trader;Начинающий торговец;x
desc_aspiring_trader;Эт[GetEtaEtot] [GetAgedPerson] начал[GetEndA] изучать искусство добывать деньги и славу из других денег.;x
trader;Торговец;x
desc_trader;Эт[GetEtaEtot] [GetAgedPerson] научи[GetLasLsya] наполнять деньгами свои сундуки всеми возможными способами.;x
business_contacts;Деловые отношения;x
desc_business_contacts;Эт[GetEtaEtot] [GetAgedPerson] помог[GetNoneE] создать процветающий деловой климат в стране.;x
maze_pavilion;Беседка;x
desc_maze_pavilion;Эт[GetEtaEtot] [GetAgedPerson] имеет укромную романтичную беседку в своём саду.;x
building_towards_heaven;Высотою до Небес;x
desc_building_towards_heaven;Духовенство не слишком жалует людей, которые строят свою лестницу в небо.;x
maze_fountain;Фонтан;x
desc_maze_fountain;Эт[GetEtaEtot] [GetAgedPerson] имеет большой фонтан в своём саду.;x
maze_fountain_extravagant;Фонтан;x
desc_maze_fountain_extravagant;Эт[GetEtaEtot] [GetAgedPerson] имеет большой фонтан в своём саду, наполненный вином.;x
great_tower;Великая башня;x
desc_great_tower;Эт[GetEtaEtot] [GetAgedPerson] - основатель[GetEndNitsa] великой башни.;x
opinion_trade_partner;Торговый партнёр;x
opinion_disrespecting_culture;Не уважает культуру;x
opinion_fine_gift;Прелестный дар;x
opinion_religious_quarrel;Религиозная ссора;x
opinion_family_statues;Семейные статуи;x
opinion_religious_agenda;Религиозные планы;x
opinion_annoyed;Раздражённ[_ый_];x #[Root.GetAyaYy]`
wol_steward_1;Начинающий администратор;x
desc_wol_steward_1;Эт[GetEtaEtot] [GetAgedPerson] начинает осваивать искусство администрирования и управления.;x
wol_steward_2;Администратор;x
desc_wol_steward_2;Эт[GetEtaEtot] [GetAgedPerson] - умелый управляющий.;x
wol_raja_dharma;Великий Раджа Дхарма;x
desc_wol_raja_dharma;Эт[GetEtaEtot] [GetAgedPerson] следовал[GetEndA] принципам дхармы и доказал[GetEndA], что является выдающимся правителем.;x
nick_the_rash;Безрассудн[This.GetAyaYy];x
wol_legendary_wisdom;Легендарный мудрец;x
desc_wol_legendary_wisdom;Мудрость эт[GetOyOgo] [GetAgedPersonGEN] известна повсюду.;x
wol_respected_ruler;Уважаемый правитель;x
desc_wol_respected_ruler;Эт[GetEtaEtot] [GetAgedPerson] заслужил[GetEndA] уважение как правитель.;x
EVTDESC_WOL_114;[FromFromFrom.GetTitledFirstName] теперь м[FromFromFrom.GetOyaOy] [FromFromFrom.GetRootRelation], что делает мои попытки соблазнить [FromFromFrom.GetHersHis] совершенно бессмысленными.;x
EVTOPTA_WOL_114;[FromFromFrom.GetSubjectPronounCap] м[FromFromFrom.GetOyaOy] в любом случае.;x
EVTOPTA_WOL_202;Я так просто не сдамся.;x
EVTDESC_WOL_2230;[target_agent.GetBestName], мой агент при дворе правителя, известного как [target_captive.Host.GetTitledFirstNameNoRegnal], больше не может продолжать свою миссию.;x
EVTOPTA_WOL_2230;Поищу кого-то ещё...;x
EVTDESC_WOL_2231;Дорог[Root.GetOyaOy] [Root.GetTitledFirstNameNoRegnal], боюсь наш план по освобождению потребует больше средств, чем мы рассчитывали, и, если Вы по-прежнему хотите увидеть, как [target_captive.GetBestName] обретёт свою свободу, пришлите ещё денег.\nС наилучшими пожеланиями,\n [target_agent.GetBestName];x
EVTOPTA_WOL_2231;Похоже, у меня нет выбора...;x
EVTOPTC_WOL_2231;Придётся отказаться от плана.;x
EVTDESC_WOL_2232;Мои надежды на то, что [target_captive.GetTitledFirstNameWithNick] сможет обрести свободу, так и не оправдались - мне не удалось найти никого при дворе правителя, известного как [target_captive.Host.GetTitledFirstName], кто бы смог помочь в [target_captive.GetHersHis] освобождении.;x
EVTOPTA_WOL_2232;Будем искать дальше.;x
EVTOPTB_WOL_2232;Этот план не годится.;x
EVTOPTA_WOL_3003;Я стану добрее и приятнее;x
EVTOPTB_WOL_3003;Жизнь - игра и я её освою;x
EVTDESC_WOL_10101;В свете того, как [From.GetTitledFirstName] желает богатства и процветания [From.PrimaryTitle.GetAdjective]ской земле, весьма удобно, что представилась новая возможность установить прибыльный торговый путь на [From.PrimaryTitle.GetAdjective]ском направлении.;x
EVTOPTA_WOL_10101;Похоже, нам есть что обсудить.;x
EVTOPTB_WOL_10101;У меня есть дела поважнее.;x
EVTDESC_WOL_10102;[Root.PrimaryTitle.GetFOA], как [From.GetJobTitle] я не могу не сообщить Вам, что появилась прекрасная возможность привлечь богатства и экзотические товары, установив новый торговый путь в другую страну. Тем не менее, чтобы это осуществить, необходимы весомые капиталовложения, но эти затраты окупятся многократно.;x
EVTOPTA_WOL_10102;Давайте снарядим экспедицию.;x
EVTOPTB_WOL_10102;Я найду деньгам применение получше.;x
EVTDESC_WOL_10103;Пришло время снарядить Вашу торговую экспедицию. Вы присматриваетесь к вьючным животным - они довольно крепки и выносливы, но дорого стоят.;x
EVTOPTA_WOL_10103;Мы купим лучших из них.;x
EVTOPTB_WOL_10103;Наймём бандитов, чтобы их украсть.;x
EVTOPTC_WOL_10103;Честно говоря, экспедиция мне не по карману.;x
EVTDESC_WOL_10104;Настало время снарядить корабль для экспедиции. Капитан порта показывает Вам большой грузовой корабль, который был бы идеален для этой цели, но дорого стоит.;x
EVTOPTA_WOL_10104;Я куплю этот корабль.;x
EVTOPTB_WOL_10104;Найму бандитов, чтобы украсть корабль.;x
EVTOPTC_WOL_10104;Честно говоря, это мне не по карману.;x
EVTDESC_WOL_10105;Вести о том, что Вы планируете путешествие, распространились по стране и несколько священнослужителей прибыли к Вашему двору. Они предложили Вам финансовую поддержку в обмен на возможность сопровождать Вас в экспедиции и посетить чужеземные государства.;x
EVTOPTA_WOL_10105;Почту за честь.;x
EVTOPTB_WOL_10105;Лишние глаза и уши в этом деле мне ни к чему.;x
EVTDESC_WOL_10106;Духовенство, сопровождающее Вас в путешествии, нервно реагирует на присутствие в Вашей команде воров и бандитов, и продолжает говорить, что [Root.GetReligionFullName] решительно осуждает сотрудничество с такими людьми.;x
EVTOPTA_WOL_10106;Сожалею, что так вышло.;x
EVTOPTB_WOL_10106;Мы помогаем им исправиться и стать лучше.;x
EVTDESC_WOL_10107;Вести о том, что [From.GetTitledFirstName] планирует установить новый торговый маршрут, достигли Вашего двора. Поскольку он пролегает через зону Вашего влияния, Вы можете потребовать некоторую "компенсацию" в свою пользу.;x
EVTOPTA_WOL_10107;Попросим у них деньги.;x
EVTOPTB_WOL_10107;Это их право.;x
EVTDESC_WOL_10108;[Root.PrimaryTitle.GetFOA],\nНам стало известно о Ваших планах установить новый торговый маршрут в непосредственной близости от наших земель. Надеюсь, подобное вмешательство в наши дела будет в должной мере компенсировано, и [From.PrimaryTitle.GetAdjective]ские интересы будут учтены.\nПодпись:\n [From.GetTitledFirstName];x
EVTOPTA_WOL_10108;Думаю, этой суммы будет достаточно.;x
EVTOPTB_WOL_10108;Это не Ваше дело.;x
EVTDESCA_WOL_10109;[Root.PrimaryTitle.GetFOA],\nРазумеется, Вы получите достойную компенсацию за вмешательство в Ваши интересы.\nПодпись:\n [From.GetTitledFirstName];x
EVTDESCB_WOL_10109;[Root.PrimaryTitle.GetFOA],\nВаше негодование объяснимо, но неправомерно. Соглашения соседнего суверенного государства Вас не касаются.\nПодпись:\n [From.GetTitledFirstName];x
EVTOPTA_WOL_10109;Превосходно!;x
EVTOPTB_WOL_10109;Неслыханная наглость!;x
