#CODE;RUSSIAN;x
city_count_ghiscari_group;Господин;x
city_duke_ghiscari_group;Высший Господин;x
city_emperor_foa_ghiscari_group;Ваше Великолепие;x
city_emperor_ghiscari_group;Император;x
city_emperor_title_commander_ghiscari_group;Имперский полководец;x
city_empire_ghiscari_group;Империя;x
city_empire_of_ghiscari_group;Империя;x
city_king_astapori;Добрый Господин;x
city_king_foa_ghiscari_group;Ваше Превосходительство;x
city_king_ghiscari_group;Великий Господин;x
city_king_yunkaii;Мудрый Господин;x
city_kingdom_ghiscari_group;Великий Город;x
city_kingdom_of_ghiscari_group;Великий Город;x
city_title_commander_ghiscari_group;Полководец;x
emperor_foa_ghiscari_group;Ваше Великолепие;x
emperor_title_commander_ghiscari_group;Имперский полководец;x
family_palace_baron_astapori;Добрый Господин;x
family_palace_baron_female_ghiscari_group;Госпожа;x
family_palace_baron_foa_ghiscari_group;Ваше Cиятельство;x
family_palace_baron_ghiscari_group;Великий Господин;x
family_palace_baron_yunkaii;Мудрый Господин;x
king_foa_ghiscari_group;Ваше Великолепие;x
LP_title_commander_ghiscari_group;Полководец;x
oligarchy_count_ghiscari_group;Господин;x
oligarchy_duke_ghiscari_group;Высший Господин;x
oligarchy_emperor_astapori;Добрый Господин;x
oligarchy_emperor_foa_ghiscari_group;Ваше Великолепие;x
oligarchy_emperor_ghiscari_group;Великий Господин;x
oligarchy_emperor_yunkaii;Мудрый Господин;x
oligarchy_empire_ghiscari_group;Империя;x
oligarchy_empire_of_ghiscari_group;Империя;x
oligarchy_king_astapori;Добрый Господин;x
oligarchy_king_foa_ghiscari_group;Ваше Великолепие;x
oligarchy_king_ghiscari_group;Великий Господин;x
oligarchy_king_yunkaii;Мудрый Господин;x
oligarchy_kingdom_ghiscari_group;Великий Город;x
oligarchy_kingdom_of_ghiscari_group;Великий Город;x
oligarchy_title_commander_ghiscari_group;Полководец;x
title_commander_ghiscari_group;Полководец;x
