#CODE;RUSSIAN;x
e_jade_sea;Нефритовое море;x
e_qarth;Кварт;x
e_qarth_adj;Квартийск;x
k_qarth;Кварт;x
k_qarth_adj;Квартийск;x
d_qarth;Кварт;x
d_qarth_adj;Квартийск;x
d_thirteen;Тринадцать;x
d_tourmaline;Турмалиновое Братство;x
d_spicers;Торговцы Пряностями;x
d_warlocks;Колдуны Кварта;x
GUILD_OF;Гильдия;x
ANCIENT_GUILD_OF;Древняя Гильдия;x
c_qarth;Кварт;x
b_hall_thrones;Зал Тысячи Тронов;x
b_port_qarth;Кварт;x
b_house_undying;Дом Бессмертных;x
b_port_thirteen;Порт Тринадцати;x
b_tourmaline_harbour;Турмалиновая гавань;x
b_spicer_port;Порт Гильдии Пряностей;x
b_jade_palace;Нефритовый Дворец;x
d_matsar;Матсар;x
c_matsar;Матсар;x
b_matsar;Матсар;x
b_matsartown;Матсар;x
b_matsartemple;Матсар;x
d_lehqron;Лекрон;x
c_lehqron;Лекрон;x
b_lehqron;Лекрон;x
b_lehqrontown;Лекрон;x
b_lehqrontemple;Лекрон;x
c_jadepoint;Нефритовый Мыс;x
b_jadepoint;Нефритовый Мыс;x
b_jadepoint_castle;Нефритовый Мыс;x
b_jadepoint_temple;Нефритовый Мыс;x
d_jade_gate;Нефритовые Врата;x
c_jadegate;Нефритовые Врата;x
b_jadegate;Нефритовые Врата;x
b_jadegate_castle;Нефритовые Врата;x
b_jadegate_temple;Нефритовые Врата;x
c_bawrashar;Баврашар;x
b_bawrashar;Баврашар;x
b_bawrashar_castle;Баврашар;x
b_bawrashar_temple;Баврашар;x
d_qarkash;Кваркаш;x
c_qarkash;Кваркаш;x
b_qarkash;Кваркаш;x
b_qarkash_city;Кваркаш;x
b_qarkash_temple;Кваркаш;x
c_cape_of_skulls;Мыс Черепов;x
b_cape_of_skulls;Мыс Черепов;x
b_cape_of_skulls_castle;Мыс Черепов;x
b_cape_of_skulls_temple;Мыс Черепов;x
d_port_yhos;Порт Ихос;x
c_port_yhos;Порт Ихос;x
b_port_yhos;Порт Ихос;x
b_port_yhos_city;Порт Ихос;x
b_port_yhos_temple;Порт Ихос;x
c_makhrosh;Макхрош;x
b_makhrosh;Макхрош;x
b_makhrosh_city;Макхрош;x
b_makhrosh_temple;Макхрош;x
c_nechos;Некхос;x
b_nechos;Некхос;x
b_nechos_city;Некхос;x
b_nechos_temple;Некхос;x
d_toqolarth;Токволарт;x
c_toqolarth;Токволарт;x
b_toqolarth;Токволарт;x
b_toqolarth_city;Токволарт;x
b_toqolarth_temple;Токволарт;x
c_qolahn;Кволан;x
b_qolahn;Кволан;x
b_qolahn_city;Кволан;x
b_qolahn_temple;Кволан;x
d_qal;Квал;x
c_qal;Квал;x
b_fort_qal;Форт Квал;x
b_west_qal;Западный Квал;x
b_east_qal;Восточный Квал;x
b_qal_temple;Квал;x
c_saaleq;Саалек;x
b_saaleq;Саалек;x
b_saaleq_castle;Саалек;x
b_saaleq_temple;Саалек;x
oligarchy_emperor_qartheen;Чистокровный;x
oligarchy_emperor_female_qartheen;Чистокровная;x
oligarchy_emperor_title_ruler_consort_qartheen;Чистокровный;x
oligarchy_emperor_title_ruler_consort_female_qartheen;Чистокровная;x
oligarchy_emperor_foa_qartheen;Благородный Чистокровный;x
oligarchy_emperor_foa_qartheen;Благородный Чистокровный;x
oligarchy_emperor_title_prince_qartheen;Чистокровный;x
oligarchy_emperor_title_prince_female_qartheen;Чистокровная;x
oligarchy_emperor_title_prince_AGOT_qartheen;Чистокровный;x
oligarchy_emperor_title_prince_AGOT_female_qartheen;Чистокровная;x
oligarchy_emperor_title_queen_mother_qartheen;Чистокровная;x
oligarchy_king_qartheen;Чистокровный;x
oligarchy_king_female_qartheen;Чистокровная;x
oligarchy_king_title_ruler_consort_qartheen;Чистокровный;x
oligarchy_king_title_ruler_consort_female_qartheen;Чистокровная;x
oligarchy_king_foa_qartheen;Благородный Чистокровный;x
oligarchy_king_foa_qartheen;Благородный Чистокровный;x
oligarchy_king_title_prince_qartheen;Чистокровный;x
oligarchy_king_title_prince_female_qartheen;Чистокровная;x
oligarchy_king_title_prince_AGOT_qartheen;Чистокровный;x
oligarchy_king_title_prince_AGOT_female_qartheen;Чистокровная;x
oligarchy_king_title_queen_mother_qartheen;Чистокровная;x
oligarchy_emperor_title_prince_qartheen;Чистокровный;x
oligarchy_emperor_title_prince_female_qartheen;Чистокровная;x
oligarchy_emperor_title_prince_AGOT_qartheen;Чистокровный;x
oligarchy_emperor_title_prince_AGOT_female_qartheen;Чистокровная;x
oligarchy_emperor_title_queen_mother_qartheen;Чистокровная;x
ANCIENT_CITY_OF;Древний Город;x
LP_ANCIENT_CITY_OF;Королевство;x
LP_ANCIENT_CITY_OF_qartheen;Древний Город;x
nomadic_ANCIENT_CITY_OF_dothraki;Кхас;x
tribal_ANCIENT_CITY_OF_dothraki;Кхаласар;x
nomadic_ANCIENT_CITY_OF_jogos_nhai;Джах;x
tribal_ANCIENT_CITY_OF_jogos_nhai;Джаханок;x
ANCIENT_CITY_OF_yi_ti_group;Княжество;x
LP_ANCIENT_CITY_OF_yi_ti;Префектура;x
ANCIENT_CITY_OF_hyrkoon_group;Вотчина;x
city_count_qartheen;Магистр;x
city_duke_qartheen;Принц;x
city_king_qartheen;Великий Принц;x
city_king_foa_qartheen;Ваше Сиятельство;x
city_kingdom_qartheen;Великий Город;x
city_kingdom_of_qartheen;Великий Город;x
city_emperor_qartheen;Великий Принц;x
city_emperor_foa_qartheen;Ваше Великолепие;x
city_empire_qartheen;Империя;x
city_empire_of_qartheen;Империя;x
family_palace_baron_qartheen;Торговый Принц;x
PUREBORN;Чистокровный;x
PUREBORN_FOA;Благородный Чистокровный;x
WARLOCK;Главный Колдун;x
WARLOCK_FOA;Главный Колдун;x
k_ibben;Иббен;x
k_ibben_adj;Иббенийск;x
d_portofibben;Порт-Иббен;x
c_port_of_ibben;Порт-Иббен;x
b_port_of_ibben;Порт-Иббен;x
b_port_of_ibben_city;Порт-Иббен;x
b_port_of_ibben_harbour;Сарак;x
b_port_of_ibben_lighthouse;Китовый Дом;x
b_port_of_ibben_temple;Порт-Иббен;x
c_ib_lok;Иб Лок;x
b_ib_lok;Иб Лок;x
b_ib_lok_city;Иб Лок;x
b_ib_lok_temple;Иб Лок;x
c_spearhold;Спирхолд;x
b_spearhold;Спирхолд;x
b_spearhold_city;Спирхолд;x
b_spearhold_temple;Спирхолд;x
c_herse;Херс;x
b_herse;Херс;x
b_herse_city;Херс;x
b_herse_temple;Херс;x
d_iboss;Иб Осс;x
c_ib_oss;Иб Осс;x
b_ib_oss;Иб Осс;x
b_ib_oss_city;Иб Осс;x
b_ib_oss_temple;Иб Осс;x
c_ibbone;Иббон;x
b_ibbone;Иббон;x
b_ibbone_city;Иббон;x
b_ibbone_temple;Иббон;x
c_melten;Мелтен;x
b_melten;Мелтен;x
b_melten_city;Мелтен;x
b_melten_temple;Мелтен;x
d_ibnor;Иб Нор;x
c_ib_nor;Иб Нор;x
b_ib_nor;Иб Нор;x
b_ib_nor_city;Иб Нор;x
b_ib_nor_harbour;Гавань Иб Нора;x
b_ib_nor_temple;Иб Нор;x
b_ib_nor_lighthouse;Маяк;x
c_geysert;Гейзерт;x
b_geysert;Гейзерт;x
b_geysert_city;Гейзерт;x
b_geysert_temple;Гейзерт;x
c_tuskbay;Бивневый залив;x
b_tuskbay;Бивневый залив;x
b_tuskbay_city;Бивневый залив;x
b_tuskbay_temple;Бивневый залив;x
c_ib_ess;Иб Эсс;x
b_ib_ess;Иб Эсс;x
b_ib_ess_city;Иб Эсс;x
b_ib_ess_temple;Иб Эсс;x
d_bayofwhales;Китовый залив;x
c_ibben_dol;Иббен Дол;x
b_ibben_dol;Иббен Дол;x
b_ibben_dol_city;Иббен Дол;x
b_ibben_dol_temple;Иббен Дол;x
c_ibben_zok;Иббен Зок;x
b_ibben_zok;Иббен Зок;x
b_ibben_zok_city;Иббен Зок;x
