#CODE;RUSSIAN;x
B_AEGONFORT;Эйгонфорт;x
city_SEVEN_KINGDOMS_OF;Фригольд;x
COMMANDER;Лорд-командующий;x
COMMANDER_FOA;Ваша милость;x
D_BLACKFYRE_HOST;Войско Блэкфайра;x
D_BLACKFYRE_LINEAGE;Род Блэкфайра;x
D_BLACKWATER_BAY;Залив Черноводной;x
dragonking_female;Драконья королева;x
dragonking_male;Драконий король;x
E_WESTEROS;Вестерос;x
E_WESTEROS_ADJ;Вестерос;x
HSEPTON;Верховный септон;x
HSEPTON_FOA;Ваше святейшество;x
LP_SEVEN_KINGDOMS_OF;Семь Королевств;x
SEVEN_KINGDOMS_OF;Семь Королевств;x
title_commander_gold_cloaks;Командующий Золотыми Плащами;x
title_commander_gold_cloaks_desc;"Городские стражи Королевской Гавани, известные как Золотые Плащи" - защитники города. Их командующий должен быть человеком верным и храбрым.;x
