#CODE;RUSSIAN;x
#Artifacts
ice_dragon_sword;Меч ледяного дракона;x
ice_dragon_sword_desc;Мистическое оружие, холодное на ощупь, но горящее зеленым пламенем изнутри. Говорят, оно сделано из зуба древнего ледяного дракона;x
#Titles
emperor_valyrian_dothraki;Высший Кхал;x
emperor_female_valyrian_dothraki;Высшая Кхалиси;x

emperor_valyrian_summer_islander;Король;x
emperor_female_valyrian_summer_islander;Королева;x

king_valyrian_summer_islander;Принц;x
king_female_valyrian_summer_islander;Принцесса;x

#Modifiers
settlement_convert;Принудительное обращение;x
settlement_convert_desc;Жители этой провинции были убиты и вынужденны обратиться с помощью меча;x



#Cultures
mixed_essosi_group;Смешанная эссоская;x
mixed_valyrian_group;Смешанная валирийская;x
valyrian_stone_dornish;Валирийская каменно-дорнийская;x
valyrian_sand_dornish;Валирийская дорнийская;x
valyrian_salt_dornish;Валирийская ройнарская;x
valyrian_dothraki;Валирийская дотракийская;x
valyrian_qartheen;Валирийская квартийская;x
valyrian_summer_islander;Валирийская летнийская;x
valyrian_ghiscari;Валирийская гискарская;x
valyrian_sarnori;Валирийская сарнорская;x
valyrian_yi_ti;Валирийская итийская;x
summer_tyroshi;Летнийская эссоская;x
dothrak_tyroshi;Эссоские дотракийцы;x
valyrian_northman;Валирийская северная;x
valyrian_moraqi;Валирийская моракийская;x
iron_valyrian;Железнорождённые валирийцы;x
jogos_valyrian;Джогос-нхайская валирийская;x
mountain_valyrian;Горная валирийская;x
valyrian_lengi;Лэнгская валирийская;x
shadow_valyrian;Теневая валирийская;x



#Decisions
embrace_dragon_ways;Принять пути Валирии;x
embrace_dragon_ways_sarnor;Принять пути Валирии;x
embrace_dragon_ways_sarnor_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_dragon_ways_qartheen;Принять пути Валирии;x
embrace_dragon_ways_qartheen_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_dragon_ways_mountain;Принять пути Валирии;x
embrace_dragon_ways_mountain_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_dragon_ways_moraqi;Принять пути Валирии;x
embrace_dragon_ways_moraqi_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_dragon_ways_lengi;Принять пути Валирии;x
embrace_dragon_ways_lengi_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_dragon_ways_yiti;Принять пути Валирии;x
embrace_dragon_ways_yiti_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_dragon_ways_shadow;Принять пути Валирии;x
embrace_dragon_ways_shadow_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_valyrian_ways;Принять пути Валирии;x
embrace_valyrian_ways_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_valyrian_rel_ways;Принять пути Валирии;x
embrace_valyrian_rel_ways_desc;Принять культурные особенности ваших валирийских подданных;x
embrace_merchant_ways_summer;Принять пути Эссоса;x
embrace_merchant_ways_summer_desc;Принять культуру Эссоса в своей стране;x
embrace_merchant_ways;Принять пути Эссоса;x
embrace_merchant_ways_desc;Принять культуру Эссоса в своей стране;x
adopt_dragon_religion;Принять валирийскую религию;x
adopt_dragon_religion_desc;Принять религиозные обычаи своих валирийских господ;x
adopt_dragon_stallion_religion;Принять Крылатого Жеребца;x
adopt_dragon_stallion_religion_desc;Принять культурные особенности ваших валирийских подданных;x
become_high_dothraki;Принять Высоких Дотракийцев;x
become_high_dothraki_desc;Принять культурные особенности ваших эссоских подданных;x



#Events
royconv.0;Пути Дракона;x
EVTDESCROYCONV;Поначалу вы были осторожны со странными валирийцами в вашей стране. Однако со временем вы решили принять их кое-какие очаровательные иностранные обычаи.;x
EVTROYCONV;Я тоже дракон!;x

EVTDESCROYCONV1;Эссоские и летнийские мужчины и женщины в вашей стране сильно сблизились друг с другом. Эссоские обычаи и одежда все больше и больше становятся частью вашей собственной культуры.;x
EVTROYCONV1;Все...в порядке;x

EVTDESCROYCONV2;В вашей стране был отмечен культурный сдвиг. Вместо того чтобы драться в поле, воители принялись продавать барахло и красить свои волосы как тирошийцы.;x
EVTROYCONV2;Это... вызывает беспокойство;x

EVTDESCROYCONV5;Железнорожденные и валирийцы в вашей стране стали единым целым. Они понимают: желаемое нужно брать силой оружия.;x
EVTROYCONV5;Железо и огонь!;x

EVTDESCROYCONV6;Одним днем старая валирийка и ее немой раб просят у вас аудиенции. Раб показывает вам сундук, и когда вы его открываете, то обнаруживаете драконье яйцо. "Оно ваше, о великий," говорит старуха.;x
EVTROYCONV6;Спасибо, загадочная женщина...;x
EVTBROYCONV6;Продать яйцо и прогнать женщину;x

EVTDESCROYCONV7;Верования валирийцев и их боги стали обычным явлением в вашей стране - они сочетают местных божеств и легенды с рассказами о драконах. Вы проявляете особый интерес к этой новой религии...;x
EVTROYCONV7;К старым богам...и новым!;x

EVTDESCROYCONV8;Иностранное влияние со временем оказало огромное влияние на религиозные обряды дотракийцев в вашем королевстве. Воины и торговцы, и ваши люди тоже изменились;x
EVTROYCONV8;Я тоже должен принять это изменение...;x

EVTDESCROYCONV9;В вашем королевстве отмечен культурный сдвиг. Валирийские мифы смешались с местными религиями до такой степени, что теперь они неразличимы;x

EVTDESCROYCONV11;Валирийская культура смешалась с местными жителями. Ваши народы и валирийцы в вашем королевстве теперь смешаются как единое целое;x

EVTDESCROYCONV12;Наличие дотракийцев и валирийцев в вашей крови и в вашем окружении сделало вас знакомым с их культурой. Бывают дни, когда ты отождествляешь себя с обеими культурами...;x
EVTROYCONV12;Во мне дотракийская и валирийская кровь!;x

