#CODE;RUSSIAN;x
EVTDESCunbowed.10;Таргариены с их могучими драконами и непреклонной волей стремились подчинить весь Вестерос своей власти. Однако засушливые и упорные земли Дорна оставались загадкой для завоевательных амбиций Таргариенов. Несмотря на непрекращающиеся попытки покорить яростно независимое королевство, дорнийцы стояли неколебимо, их дух не сломался перед мощью Дракона.;x

EVTTITLEunbowed.11;Дракону:;x
EVTDESCunbowed.11;Прочие королевства Вестероса могли склонить колени перед вашим владычеством, но Дорн не сделает этого. Мы победили многих завоевателей, и вы, как и они, осознаете свое поражение, умирая на ложе из крови и песка. \n\nЕсли вы продолжите эту войну, знайте: под угрозой окажутся не только ваша жизнь, но и жизни тех, кто вам дорог. Сыновья вырастут без отцов, дочери без матерей, братья без сестер. Мы умоляем вас подумать о них. \n\nВы хотите, чтобы мы покорились, но мы не склоним голов. Вы хотите, чтобы мы встали на колени, но наши колени не согнутся. Вы обрушиваете драконий огонь, но мы не сгораем.;x
EVTOPTAunbowed.11;Пожалуй, лучше оставить Дорн в покое... пока что.;x

EVTTITLEunbowed.110;Дорнийская война;x
EVTDESCunbowed.110;Дорнийцы продолжают отвергать наше завоевание. Если мы продолжим наступление, королевство может дестабилизироваться.;x
EVTOPTAunbowed.110;Мы уже потеряли слишком много в этой войне.;x

EVTDESCunbowed.111;Дорнийцы продолжают отвергать наше завоевание. Однако они прислали посланника с условиями мирного присоединения к королевству.;x
EVTOPTunbowed.111;Я выслушаю их.;x
EVTTOOLTIPunbowed.111;Дорнийские лорды готовы обсудить условия аннексии под белым флагом.;x

EVTDESCunbowed.112;По прибытии на место встречи [Root.GetTitledFirstName] встречают лишь дорнийские стражники. На мгновение воцаряется тишина, прежде чем один из Королевской Гвардии, [dead_kingsguard.GetTitledFirstName], падает на землю с пробитой стрелой головой. Вспыхивает яростная схватка: [Root.GetTitledFirstName] и [Root.GetHerHis] гвардейцы пытаются отразить атаку дорнийских убийц...;x
EVTOPTunbowed.112;Это ловушка!;x

EVTTITLEunbowed.12;Провал завоевания;x
EVTDESCunbowed.12;Мы вновь потерпели неудачу в достижении цели Эйгона — объединить весь Вестерос.;x
EVTOPTunbowed.12;Проклятие!;x

EVTDESCunbowed.2;Во время осады вы замечаете, как скорпионные болты летят в сторону [the_dragon.GetFirstName] в воздухе. Нужно срочно уклоняться!;x
EVTOPTAunbowed.2;Уклониться, [the_dragon.GetFirstName]!;x
EVTOPTBunbowed.2;Вниз, [the_dragon.GetFirstName]! Атаковать!;x

EVTDESCAunbowed.21;Болт пролетел прямо у вашей головы! Кажется, всё в порядке, но затем ещё один болт вонзается в глаз [the_dragon.GetFirstName]! [the_dragon.GetSheHeCap] издаёт ужасный крик, жизнь покидает [the_dragon.GetHerHis] тело, и вы падаете навстречу смерти.;x
EVTDESCBunbowed.21;Вы начинаете манёвр, но два болта попадают в [the_dragon.GetFirstName]. Один — в [the_dragon.GetHerHis] грудную клетку, другой — в правое крыло! Вместо пламени дракон извергает чёрную кровь, и вы стремительно теряете высоту.;x
EVTDESCCunbowed.21;Прежде чем [the_dragon.GetFirstName] успевает двинуться, болт пронзает [the_dragon.GetFirstName] горло под челюстью. Голова дракона отрывается, и вы остаётесь один на тысячах метров в воздухе.;x
EVTDESCDunbowed.21;Вы едва уклоняетесь от трёх болтов. Ещё один пролетает перед вами, и вы начинаете сомневаться, не слепые ли противники. Прежде чем вы успеваете закончить мысль, болт пробивает грудь [the_dragon.GetFirstName], и вы слышите, как кости внутри взрываются от удара.;x
EVTOPTunbowed.21;[the_dragon.GetFirstName]! Нет!! Держись- АААААРГХ!!;x

