#CODE;RUSSIAN;x
EVTDESC_RoI_10011;М[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] действует почти так же, как [From.Reincarnation.GetTitledFirstName] - своё прежнее воплощение, изо дня в день проявляя те же черты характера...;x
form_the_hre;Священная Римская империя;x
form_the_hre_desc;Имея державу, которая может соперничать с империей Карла Великого, я могу стать истинным наследником и, ссылаясь на Translatio Imperii, получить корону новой Римской империи на западе!;x
buddhist_DESC;Буддизм был основан Буддой, родившимся под именем Сиддхартха Гаутама в Северной Индии в V веке до н.э. За тысячу лет процветания Буддизма в Индии было построено множество монастырей, библиотек и храмовых комплексов, пока вторжения мусульман и рост могущества касты браминов не вытолкнули буддизм вглубь континента.;x
jain_DESC;Джайнизм - древнейшая религия, берущая своё начало в традициях Сраманских аскетов и являющаяся ярким противопоставлением клирикализации браминов и всей кастовой системы. Основной постулат Джайнизма - Ахимса - абсолютное отрицание насилия. Джайнистам очень сложно вести захватнические войны, но очень легко удерживать страну в целости и спокойствии.;x
IndiaDLC;Rajas of India;x
TurkishUnitPackDLC;Turkish Unit Pack;x
TurkishPortraitDLC;Turkish Portraits;x
SongsOfIndiaDLC;Songs of India;x
THREAT;Угроза;x
THREAT_FACTION_LEADER;Лидер фракции: §Y$FACTION$§!;x
THREAT_FACTION_MEMBER;Член фракции: §Y$FACTION$§!;x
THREAT_ADVENTURER;Готовит войска против меня;x
THREAT_PREPARING_INVASION;Готовит вторжение против меня;x
alert_adventurer_threat_instant;§YУгрозы авантюристов§!;x
alert_adventurer_threat_delayed;Авантюристы, выступающие против меня:\n$LIST$;x
alert_adventurer_threat_name;Авантюристы готовят войска;x
opinion_targeted_by_adventurer;Цель вторжения;x
opinion_revoked_honorary_title;Отозвал[___] мой почётный титул;x #[From.GetEndA]`
holding_grand_hunt;Ведёт Большую Охоту;x
TITLE_NOT_REVOKEABLE;Отзыв невозможен;x
MODIFIER_VASSAL_OPINION;Мнение вассалов;x
MODIFIER_LIEGE_OPINION;Мнение сюзерена;x
MODIFIER_SEX_APPEAL_OPINION;Влечение/отвращение;x
REVOKE_HONORARY_TITLE_INTERACTION_TITLE;Отозвать почётный титул;x
REVOKE_HONORARY_TITLE_INTERACTION_DESC;Отозвать почётный титул, прежде пожалованный этому человеку;x
REVOKE_HONORARY_TITLE_INTERACTION_LONG_DESC;Вы можете отзывать почётные титулы, которыми наградили кого-либо, лишая его престижа и денежного довольствия.;x
REVOKE_HONORARY_TITLE_INTERACTION_0;Выберите почётный титул, которого лишится §Y[Recipient.GetTitledFirstName]§W.;x
REVOKE_HONORARY_TITLE_INTERACTION_ACCEPT_SETUP;Почётный титул отозван;x
REVOKE_HONORARY_TITLE_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§W отозвал[Actor.GetEndA] титул §Y[ThirdPartyTitle.GetFullName]§W у того, кого зовут §Y[Recipient.GetBestName]§W;x
CANNOT_BUY_RET_TEMP_TITLE;\nВы не можете сформировать эту гвардию, обладая временным титулом.;x
CANNOT_PLAY_INDIAN_WITHOUT_DLC;Вы не можете играть за последователей индийских религий без дополнения §YRajas of India§!;x
CANNOT_PLAY_JUDAISM_WITHOUT_DLC;Вы не можете играть за иудеев без дополнения §YSons of Abraham§!;x
DESIGNATE_HEIR_ALLOWED_SUCCESSION;Закон наследования должен быть §Yравным разделом§!, §Yпримогенитурой§! (первородством), §Yультимогенитурой§! (миноратом) или §Yоткрытыми выборами§!;x
DESIGNATE_HEIR_ALLOWED_GENDER;Выбор наследника должен подчиняться гендерному закону;x
GRANT_LANDED_TITLE_CORRECT_CASTE;Человек имеет подходящую касту;x
opinion_former_lover;Бывш[_ий__] любовни[_к__];x #[From.GetAyaIy] [From.GetTsaK]`
IS_NOT_FORMER_LOVER_OF;НЕ было любовной связи с человеком по имени §Y$WHO$§!;x
IS_FORMER_LOVER_OF;Была любовная связь с человеком по имени §Y$WHO$§!;x
EVTDESC60400;Блестящий тюркский наёмник и бывший раб, воин по имени Себук-Тегин, неоднократно проявил себя, ведя свою конницу в бой. Мои командиры думают, что следует пожаловать ему более высокий пост.;x
EVTOPTA60401;Гандхара лучше всех!;x
EVTOPTB60401;Мултан выглядит естественнее.;x
EVTOPTC60401;Лахор богат и слаб.;x
EVTOPTD60401;Бхаккар первый!;x
EVTNAME60406;Газневиды;x
EVTDESC60406;Бывший тюркский наёмник и раб становится всё могущественнее на земле афганцев. Это Себук-Тегин, набожный человек, который презирает неверных и полон решимости создать империю, соперничащую с прежними халифатами. Он только что разбил правителя, известного как [FromFrom.GetTitledName] в жестокой войне. И теперь десятки тысяч свирепых соплеменников выступили под его знамёнами!;x
EVTOPTA60406;Трепещите неверные!;x
EVTOPTB60406;Ну что за проблемный регион...;x
EVTOPTC451;[From.GetSheHeCap] - не мой тип.;x
EVTOPTA450;Поддержать [Root.Liege.GetHersHis];x
EVTOPTA454;Как [From.GetSheHe] может устоять перед моими чарами?;x
EVTDESC453;[From.GetFirstName] принял[From.GetEndA] меня в св[From.GetMyChamberPREP], и мы неплохо порезвились!;x
NOT_ALREADY_NEGOTIATED;НЕ является предметом переговоров;x
force_back_tactic;Отпор;x
gray_wall_tactic;Серая стена;x
crushing_charge_tactic;Сокрушительная атака;x
EVTDESC_RoI_116;Три великих ветви буддизма: Махаяна, Ваджраяна и Тхеравада. Вы решили выбрать новую философию, но какой она будет?;x
MORAL_AUTHORITY_DESC;Моральный авторитет религии влияет на шансы её принятия населением земель, правителями и их придворными, а также на их предрасположенность к ересям. Низкое значение авторитета может помешать главе религии принимать особые меры, такие как отлучение. Кроме того, это может привести к нестабильности и разнообразным негативным событиям в Вашей стране по мере того, как религиозные институты теряют доверие народных масс.;x
MODIFIER_CHURCH_OPINION;Мнение духовенства;x
CANNOT_AFFORD_THE_PIETY;§R$PIETYNAME$ в недостатке!§W\n;x
HIRE_ORDER_DESC;Нанять отряд §Y$TITLE$§W за §Y$COST$§W очков благочестия. (Он соберётся в ближайшем к округу §Y$CAPITAL$§W месте).;x
expel_the_jomsvikings_desc;Я могу изгнать йомсвикингов из страны и захватить их замки. Однако столь нечестивый акт не останется без внимания...;x
