#CODE;RUSSIAN;x
EVTNAME62951;Pагнар и его проклятье;x
EVTDESC62951;Трусливый король Элла стоит передо мной на коленях в грязи, отказываясь встречаться глазами. Мои ребята предлагают различные казни для него: одна забавней другой. Я призываю к тишине и тишина опускается, трепеща на ветру как моё знамя с чёрным вороном, с нетерпением и чувством обречённости. Время отомстить за моего отца Рагнара...;x
EVTOPTA62951;Кровавого Орла!;x
EVTOPTB62951;Принесём его в жертву Одину!;x
EVTOPTC62951;Четыре шара для воронов!;x
EVTOPTD62951;У меня есть планы на него...;x
EVTDESC62952;Последнее, что я видел[Root.GetEndA] прежде, чем мне вырезали глаза - как [From.GetFirstName] жутко улыбну[From.GetLasLsya]. Я попыта[Root.GetLasLsya] свернуться калачиком перед тем, как они кастрируют меня...;x
EVTOPTA62952;АААААА!;x
AIREASON_IN_OTHER_WAR;Участвует в другой войне;x
AIREASON_BUSY_RAIDING;В набеге;x
WRONG_RELIGION_MODIFIER;Другая религия;x
WRONG_CULTURE_MODIFIER;Другая культура;x
opinion_infidel_tribal_liege;Иноверец;x
opinion_heretic_tribal_liege;Ерети[__к__];x #[From.GetChkaK]`
opinion_related_religion_tribal_liege;Религиозные различия;x
AIREASON_TRIBAL_VASSAL_PRESTIGE_HIT;Слишком большие потери престижа;x
opinion_granted_other_vice_royalty;Феодальное мнение из-за наместничеств;x
GRANT_VICE_ROYALTY_INTERACTION_8;Жалование наместнических титулов ухудшает мнение о Вас всех феодалов герцогских и королевских рангов на §R$OPINION$§!.;x
NOT_ANY_PREVIOUS_HOLDER_STARTS;Ни один из прежних обладателей;x
tribal_build_zeal_ARMY_OF;-Изуверы ($CHARACTER$/$RELIGION$[__]);x #R_ISM
tribal_organize_raid_ARMY_OF;-Налётчики ($CHARACTER$);x
tribal_build_legend_ARMY_OF;-Воины ($CHARACTER$);x
tribal_build_zeal_ARMY;-Изуверы ($RELIGION$[__]);x #R_ISM
tribal_organize_raid_ARMY;-Налётчики;x
tribal_build_legend_ARMY;-Воины;x
expel_saint_anthony;Изгнать орден Святого Антония;x
expel_saint_anthony_desc;Я могу изгнать орден Святого Антония из своих земель и захватить их замки. Однако, это нечестивый поступок...;x
ISNT_CROWN_LAW_TITLE;НЕ подчиняется законам Короны;x
IS_CROWN_LAW_TITLE;Подчиняется законам Короны;x
LAW_UNLOCKS;Доступны новые законы: ;x
DECISION_UNLOCKS;Доступны новые решения: ;x
ALLOW_FREE_DUCHY_REVOKATION_ON;Произвольный отзыв герцогских титулов.\n;x
ALLOW_FREE_DUCHY_REVOKATION_OFF;Отзыв герцогских титулов более не произволен.\n;x
LIEGE_LEVY_DESC_VICE_ROY;\n  Наместничества: $VALUE$;x
TITLE_NOT_VICE_ROYALTY;Титул НЕ наместнический;x
tribal_king_female;Королева;x #Великий вождь;x
tribal_emperor_female;Императрица;x
temple_duke_female_pagan_group;Архижрица;x
temple_king_female_pagan_group;Королева-Жрица;x
temple_emperor_female_pagan_group;Императрица;x
AIREASON_SAME_RELIGION_AS_REGENT;Та же религия, как у меня;x
expel_the_haruriyyah;Изнать воинов Харурийя;x
expel_the_haruriyyah_desc;Я могу изгнать воинов Харурийя из страны и захватить их замки. Однако столь нечестивый акт не останется без внимания...;x
borrow_money_haruriyyah;Занять 300¤ у воинов Харурийя;x
borrow_money_haruriyyah_desc;Я могу занять деньги у воинов Харурийя и вернуть ту же сумму в любой момент. Однако пока я у них в долгу, великий магистр ордена может просить меня об ответных услугах, например, чтобы один из моих сыновей пополнил их ряды.;x
#not_shia_caliphate_revolt_ongoing;Нет текущих восстаний с целью становления Шиитского халифата;x
#shia_creation_independent;Независимость или все сюзерены - шииты\n;x
#sunni_creation_independent;Независимость или все сюзерены - сунниты\n;x
