#CODE;RUSSIAN;x
INTERACTION_RELIGION_MUST_MARRY_REGULARLY;Исповедующие $RELIGION$[__] не могут вступать в матрилинейные браки;x #R_ISM
INTERACTION_CANNOT_GRANT_CAPITAL_IF_MOVED;Нельзя передать столичный округ после переноса столицы;x
INTERACTION_REVOKE_BEFORE_DATE;Нельзя отозвать этот титул раньше чем §Y$DATE$§!;x
AIREASON_FIGHTING_FOR_THE_CHURCH;Сражение за Церковь;x
IS_NOT_MATRI_MARRIED;НЕ в матрилинейном браке;x
IS_MATRI_MARRIED;В матрилинейном браке;x
IS_RECENT_GRANT;Недавно дарован;x
IS_NOT_RECENT_GRANT;НЕ был недавно дарован;x
AIREASON_AI_FLAG_REFUSE_CONVERSION;Истинно верующий;x
INTERACTION_GRANT_THEOCRACY_LIMITS;Нельзя дать теократии более одного герцогства или королевства;x
deposed_antipope;Свергнут антипапа;x
opinion_deposed_antipope;Сверг[__] антипапу;x #[From.GetNoneE]`
depose_antipope_desc;Этот Casus Belli может быть использован для свержения антипапы в другой стране.;x
CB_NAME_DEPOSE_ANTIPOPE;Свергнуть антипапу;x
WAR_NAME_DEPOSE_ANTIPOPE;[Actor.PrimaryTitle.GetShortAdjective]о-[Recipient.PrimaryTitle.GetAdjective]ская антипапская война;x
CB_NAME_INSTALL_ANTIKING;Поставить антикороля;x
WAR_NAME_INSTALL_ANTIKING;[Actor.PrimaryTitle.GetShortAdjective]о-[Recipient.PrimaryTitle.GetAdjective]ская антимонархическая война;x
ANTIPOPE_RECENTLY_DEPOSED;§RАнтипапа недавно был свергнут§!;x
ANTIPOPE_CREATION_WRONG_RELIGION;§RРелигия - НЕ $RELIGION$[__]§!;x #R_ISM
faction_antiking_short;Антикороль [From.GetFirstName];x
faction_antiking_title;[From.GetFirstName] - антикороль [This.GetAdjective]ский;x
faction_antiking_desc;Фракция стремится восстановить авторитет Папы в государстве [This.GetName], посадив своего претендента, известного как §Y[From.GetBestName]§!, на [This.GetAdjective]ский трон, тем самым свергнуть антипапу и принять закон о папской инвеституре.;x
faction_antiking_ultimatum;Потребовать трон;x
faction_antiking_ultimatum_desc;§Y[Root.Liege.GetBestName]§! получит ультиматум, требующий отречения от престола, свержения антипапы и принятия закона о папской инвеституре. Если [Root.Liege.GetSubjectPronoun] откажется, Ваша фракция поднимет восстание.;x
EVTDESC8200;Ваша позорная поддержка лжепапы должна быть прекращена немедленно. Святой Отец согласен, что [Root.PrimaryTitle.GetAdjective]ский престол должен перейти ко мне, что позволит стране, исповедующей [From.GetReligionFullName] вернуться в лоно церкви. Согласитесь с требованием мирно или столкнётесь с нежелательными последствиями. Правда за мной!\nПодпись:\n [From.GetTitledName];x
EVTDESC8201;Чтобы не позволить гражданской войне разорвать страну на части, [From.GetTitledName] согласи[From.GetLasLsya] отречься от престола в мою пользу. Ваш ценный вклад в этот конфликт не будет забыт.\nС уважением,\n [FromFrom.GetTitledName];x
EVTDESC8202;Под давлением влиятельной папской фракции, [From.GetTitledName] отрек[From.GetLasSya] от престола.;x
EVTDESC8203;Чтобы избавить страну от мучительной гражданской войны, я отрекаюсь от престола. Однако Ваш бесчестный шантаж не будет забыт...\nПодпись:\n [From.GetTitledName];x
REL_HEAD_ALLY_CB;Союзник в войне главы религии;x
