#CODE;RUSSIAN;x
ashbringer;Испепелитель;x
ashbringer_desc;Громоздкий валирийский меч с золотой рукоятью, которую облегает красная кожа;x
avarice;Алчность;x
avarice_desc;Валирийский меч с великолепной серебряной гардой;x
avenger;Мститель;x
avenger_desc;Хорошо сбалансированный валирийский меч с рукояткой черной кожи и двумя заострениями;x
calibur;Калибур;x
calibur_desc;Превосходный валирийский меч с таинственным светоотражающим клинком;x
dusk;Закат;x
dusk_desc;Валирийский меч с вырезанной головой морского змея на гарде;x
dustcloud;Пылевое Облако;x
dustcloud_desc;Тяжелый валирийский длинный меч с мрачной составной стальной гардой;x
emancipate;Избавление;x
emancipate_desc;Валирийский короткий меч с искусной золотой рукоятью;x
fornicater;Блудный;x
fornicater_desc;Валирийский короткий меч с масляно-черной тюленьей кожей на рукояти;x
harbinger;Предвестник;x
harbinger_desc;Легендарный валирийский меч, который воспламеняется во время битвы и плавит сталь при контакте с ней;x
misers_folly;Безумие Скупого;x
misers_folly_desc;Одна из немногих оставшихся валирийских булав;x
red_menace;Красная Угроза;x
red_menace_desc;Тяжелый валирийский длинный меч, украшенный тремя кровавыми рубинами на гарде и крупным рубином в навершии;x
stormblade;Клинок Бурь;x
stormblade_desc;Валирийский меч, украшенный двумя оленьими рогами;x
unbound;Непреклонный;x
unbound_desc;Изящный светящийся валирийский меч, который, говорят, был создан из метеоритной руды, как меч Рассвет;x
vainglory;Спесь;x
vainglory_desc;Смесь валирийского меча и алебарды, с рукояткой из легковесной стали;x
vendetta;Возмездие;x
vendetta_desc;Тонкий валирийский меч с многочисленными вырезанными рунами проклятий и желобами для яда;x
whiplash;Плеть;x
whiplash_desc;Длинное копье из валирийской стали, покрытое боевыми рунами;x
white_menace;Белая Угроза;x
white_menace_desc;Замысловатый валирийский меч с фехтовальной гардой и необычайно бледным клинком;x
give_ashbringer_to_son;Даровать Испепелитель;x
give_ashbringer_to_son_desc;Я передам Испепелитель [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_avarice_to_son;Даровать Алчность;x
give_avarice_to_son_desc;Я передам Алчность [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_avenger_to_son;Даровать Мстителя;x
give_avenger_to_son_desc;Я передам Мстителя [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_calibur_to_son;Даровать Калибур;x
give_calibur_to_son_desc;Я передам Калибур [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_dusk_to_son;Даровать Закат;x
give_dusk_to_son_desc;Я передам Закат [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_dustcloud_to_son;Даровать Пылевое Облако;x
give_dustcloud_to_son_desc;Я передам Пылевое Облако [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_emancipate_to_son;Даровать Избавление;x
give_emancipate_to_son_desc;Я передам Избавление [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_fornicater_to_son;Даровать Блудного;x
give_fornicater_to_son_desc;Я передам Блудного [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_harbinger_to_son;Даровать Предвестника;x
give_harbinger_to_son_desc;Я передам Предвестника [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_misers_folly_to_son;Даровать Безумие Скупого;x
give_misers_folly_to_son_desc;Я передам Безумие Скупого [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_red_menace_to_son;Даровать Красную Угрозу;x
give_red_menace_to_son_desc;Я передам Красную Угрозу [Root.GetFirstName], [Root.GetSheHe] нуждается в этом больше чем я;x
give_stormblade_to_son;Даровать Клинок Бурь;x
