#CODE;RUSSIAN;x
enatic;Энатическое;x
enatic_desc;Только женщины могут наследовать титулы.;x
enatic_cognatic;Энатическо-когнатическое.;x
enatic_cognatic_desc;Мужчины могут наследовать титулы только при отсутствии наследниц.;x
enatic_succession;Энатическое.;x
enatic_succession_desc;Только женщины могут наследовать титулы.;x
enatic_cognatic_succession;Энатическо-когнатическое.;x
enatic_cognatic_succession_desc;Мужчины могут наследовать титулы только при отсутствии наследниц.;x
TRIGGER_ROOT;Root;x
TRIGGER_PREV;Prev;x
TRIGGER_FROMFROM;FromFrom;x
HAS_NOT_CALLED_CRUSADE;$CRUSADE_NAME$ религии $RELIGION$[__] НЕ созван;x #R_ISM
HAS_CALLED_CRUSADE;$CRUSADE_NAME$ религии $RELIGION$[__] созван;x #R_ISM
LIEGE_PRESTIGE_BUILDING;Престиж сюзерену: §G+$VALUE$§!;x
TEMPLE_HOLDING_PIETY;§Y$NUM$§! храмов в домене: §G+$VALUE$§!;x
EVTDESC_TOG_3400;Двое загадочных охотников недавно пришли ко мне и сказали, что я моя уродливая жена [From.GetFirstName] подарит мне сына, который станет великим правителем, поэтому я должен возлечь с ней. Мудрые люди сказали, что эти охотники обладают пророческим даром, и мне следует прислушаться к их совету.;x
EVTOPTA_TOG_3400;Я пересплю с ней.;x
EVTOPTB_TOG_3400;Я отказываюсь спать с этой уродливой коровой.;x
EVTOPTC_TOG_3400;Эти охотники - просто суеверные сумасшедшие.;x
EVTDESC_TOG_3401;Ваши люди сумели выследить медведя, который убивал скот в близлежащих деревнях. И сейчас они созывают пир в честь духа медведя, называемого Пейайсет. Поскольку медведи несут важный символизм в нашу жизнь, было бы немудро упускать такую возможность.;x
EVTOPTA_TOG_3401;Конечно! Удачи ему в перерождении лесным существом!;x
EVTOPTB_TOG_3401;Печально, но на это у меня нет времени.;x
EVTOPTC_TOG_3401;Медвежья шкура довольно ценна, лучше продадим её!;x
EVTOPTD_TOG_3401;После праздника, я отнесу его череп к священной роще.;x
EVTDESC_TOG_3402;Охотясь однажды вечером, Вы встретили бородатого старца, носящего плащ путешественника и широкополую шляпу, скрывающую один глаз. Он любезно поприветствовал Вас, попросив рог мёда, и сообщил, что неподалеку есть колодец, наполненный золотом. Потом он ушёл прочь, тихо посмеиваясь, оставив Вас в изумлении от этой встречи.;x
EVTOPTA_TOG_3402;Рассказать своим людям, что он - никто иной, как Один.;x
odin_option_a;Призывав свою лошадь, Вы отправитесь искать Божьи сокровища со своими товарищами.;x
EVTOPTB_TOG_3402;Игнорировать утверждения, что незнакомец - Всеотец.;x
odin_option_b;Продолжить свою охоту.;x
EVTOPTC_TOG_3402;Отругать своих людей за веру в богов.;x
odin_option_c;В конце концов, что они сделали для Вас?;x
MONTHLY_PRESTIGE_TO_LIEGE;Месячный престиж сюзерену: §G+$VALUE$§!\n;x
MONTHLY_PIETY_TO_LIEGE;Месячное благочестие сюзерену: §G+$VALUE$§!\n;x
NO_LIEGEPRESTIGE;Этот вассал не дает Вам никакого престижа.\nНекоторые постройки дают престиж их владельцу и его сюзерену.;x
NO_LIEGEPIETY;Этот вассал не дает Вам никакого благочестия.\nНекоторые постройки дают благочестие их владельцу и его сюзерену.;x
LIEGE_PRESTIGE_SELF;Престиж от своих построек: §G+$VALUE$§!;x
EVTOPTA62910_CUSTOM;§RВсе земли к востоку от Карпат потеряны.§!\nВсе де-юре области Венгрии приняли венгерскую культуру.\n;x
