#CODE;RUSSIAN;x
NAME_W_NICK;$TITLE$ $NAME$ $NICK$;x
VASSAL_RETRACTION_LOG;$TOP_LIEGE$ отозвал[From.GetEndA] вассала ($VASSAL$) у его сюзерена ($OLD_LIEGE$);x
opinion_retracted_my_vassal;Отозвал[___] моего вассала;x #[From.GetEndA]`
opinion_retracted_my_de_jure_vassal;Отозвал[___] моего де-юре вассала;x #[From.GetEndA]`
opinion_retracted_a_vassal;Отозвал[___] вассала;x #[From.GetEndA]`
opinion_retracted_a_de_jure_vassal;Отозвал[___] де-юре вассала;x #[From.GetEndA]`
RETRACT_VASSAL_INTERACTION_TITLE;Отозвать вассала;x
RETRACT_VASSAL_INTERACTION_DESC;Отозвать вассала у его сюзерена (§Y[Recipient.GetBestName]§!).;x
RETRACT_VASSAL_INTERACTION_LONG_DESC;Вы можете отозвать вассала у одного из Ваших прямых вассалов, которых это явно не обрадует, особенно, если это их де-юре вассал.;x
RETRACT_VASSAL_INTERACTION_0;Выберите вассала, которого следует отозвать (сюзерен - §Y[Recipient.GetTitledFirstName]§W).;x
RETRACT_VASSAL_INTERACTION_1;Постановить, что §Y[ThirdPartyCharacter.GetBestName]§W станет Вашим прямым вассалом, из-за чего §Y[Recipient.GetTitledFirstName]§W ухудшит своё мнение о Вас на §R$OPINION$§W.;x
RETRACT_VASSAL_INTERACTION_2;Благодаря Авторитету Короны титула §Y$CROWN_TITLE$§!, наши вассалы не могут возразить.;x
RETRACT_VASSAL_INTERACTION_2B;Поскольку §Y[Recipient.GetTitledFirstName]§! - предатель[Recipient.GetEndNitsa], наши вассалы не будут возражать.;x
RETRACT_VASSAL_INTERACTION_2C;Поскольку §Y[Recipient.GetTitledFirstName]§! - мерзк[Recipient.GetAyaIy] ерети[Recipient.GetChkaK], исповедующ[Recipient.GetAyaIy] §Y[Recipient.GetReligionFullName]§!, только вассалы [Recipient.GetHersHis] веры будут возражать (мнение о Вас: §R$OPINION$§!).;x
RETRACT_VASSAL_INTERACTION_2D;Подобное нарушение феодального договора расстроит Ваших вассалов (мнение о Вас: §R$OPINION$§!).;x
RETRACT_VASSAL_INTERACTION_2N;Подобное нарушение феодального договора расстроит Ваших некочевых вассалов (мнение о Вас: §R$OPINION$§!).;x
RETRACT_VASSAL_INTERACTION_2E;Законы нашей империи позволяют отзывать вассалов без возражений со стороны аристократии.;x
RETRACT_VASSAL_INTERACTION_ACCEPT_SETUP;Вассал отозван;x
RETRACT_VASSAL_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§W отозвал[Actor.GetEndA] вассала (§Y[ThirdPartyCharacter.GetBestName]§W) у его сюзерена (§Y[Recipient.GetBestName]§W);x
RETRACT_VASSAL_INTERACTION_LETTER;Мы решили отозвать Вашего вассала [ThirdPartyCharacter.GetBestName]. Отказ с Вашей стороны приведет к войне.;x
RETRACT_VASSAL_INTERACTION_DECLINE_SETUP;В отзыве вассала отказано;x
RETRACT_VASSAL_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W отказал[Recipient.GetEndA] в отзыве своего вассала (§Y[ThirdPartyCharacter.GetBestName]§W), которого требует §Y[Actor.GetBestName]§W;x
EVTDESC274;М[FromFrom.GetOyaOy] [FromFrom.GetLordLady], я принимаю Ваше решение отозвать моего вассала, известн[Root.GetUyuOgo] как [Root.GetTitledFirstNameWithNick], хотя это глубоко огорчает меня.;x
EVTDESC275;Подобное нарушение феодального договора недопустимо, я не откажусь от своих вассалов без боя!;x
CANNOT_DESTROY_GAVELKIND_TITLE;Нельзя уничтожать титулы при равном разделе (законы наследования);x
INTERACTION_REQUIRES_PIETY;Убедитесь, что §Y[Actor.GetTitledFirstName]§! может позволить себе потерять §Y$COST$§W благочестия;x
INTERACTION_REQUIRES_MONEY;Убедитесь, что §Y[Actor.GetTitledFirstName]§! может заплатить §Y$COST$§W¤;x
INTERACTION_REQUIRES_PRESTIGE;Убедитесь, что §Y[Actor.GetTitledFirstName]§! может позволить себе потерять §Y$COST$§W престижа;x
CelticUnitPackDLC;Celtic Unit Pack;x
CelticPortraitsDLC;Celtic Portraits;x
broken_spirit;Сокрушённый духом;x
opinion_subjugated_other_rel;Покорил[___] меня;x #[From.GetEndA]`
d_meath_adj_irish;Таран;x
d_ghanan_band;Ганский Отряд;x
d_ghanan_band_adj;Ган;x
AIREASON_CONSORT_CLAIMANT;Претендент;x
hellenic_pagan;Эллинское язычество;x #Эллин;x #RADJ
hellenic_pagan_DESC;Эллинизм - это политеизм с пантеоном из двенадцати главных божеств, в их числе: [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] и [GetHestiaVestaName]. Оно восходит к античности, древним империям и завоеваниям, и могла бы стать господствующей, если бы не распространение монотеизма.;x
GOD_JUPITER;Юпитер;x
GOD_MERCURY;Меркурий;x
GOD_MARS;Марс;x
GOD_VENUS;Венера;x
GOD_MINERVA;Минерва;x
GOD_VESTA;Веста;x
pagan_DESC;С древних времен Европа и Ближний Восток были домом для бесчисленных языческих религий и культов, не связанных с авраамической верой. Реализованные особенности в игре:\n§Y*§! Правители ограничены в законах наследования равным разделом\n§Y*§! Правители не могут объявлять священные войны\n§Y*§! Низкая эффективность в обращении в свою веру и уязвимость против неязыческих миссионеров;x
d_aztec_reformed;Ацтекская Церковь;x
job_spiritual_pagan;Прорицатель;x
