#CODE;RUSSIAN;x
redtusk_bloodline;Кровь Красного Бивня;x
redtusk_bloodline_desc;Один из "Круга Героев" Деймона Блэкфайра, Бертранд Крейкхолл был могучим воином и благородным рыцарем, одним из лучших в своё время.;x
fireyant_bloodline;Кровь Огненного Муравья;x
fireyant_bloodline_desc;Один из "Круга Героев" Деймона Блэкфайра, Обри Амброз был могучим воином и благородным рыцарем, одним из лучших в своё время.;x
rogueprince_bloodline;Кровь Принца-Разбойника;x
rogueprince_bloodline_desc;Брат короля Визериса I, принц Деймон был свирепым воином, покорившим ступени своим мечом из валирийской стали - “Тёмной сестрой”. Честолюбивый, гневливый и безжалостный человек, он женился на своей племяннице ради короны.;x
osgreyleafylake_bloodline;Кровь Осгреев с Лиственного Озера;x
osgreyleafylake_bloodline_desc;Происходящие от младшего сына дома Осгреев, Осгреи с Лиственного Озера были известными своими навыками в управлении. Они десятилетиями бились в стычках между Осгреями и Вебберами, пока Вебберы не стали новым лордами Холодного Рва, родового замка Осгреев.;x
brightflame_bloodline;Кровь Яркого Пламени;x
brightflame_bloodline_desc;Второй сын короля Мейкара, Эйрион 'Яркое Пламя', был сошедшим с ума Таргариеном, чьё безумие заставило его считать себя драконом. Он попытался выпить дикого огня чтобы доказать, что действительно является драконом... он ошибался;x
blackunicorn_bloodline;Кровь Утора Бракса;x
blackunicorn_bloodline_desc;Знаменитый рыцарь, Утор Бракс сражался за короля Дейрона II в Восстании Блэкфайра. Убив множество мужей в Битве на Краснотравном Поле, Утор также лично сразил Бертранда Красного Бивня Крейкхолла.;x
badapple_bloodline;Кровь Гнилого Яблока;x
badapple_bloodline_desc;Младший сын лорда Фоссовея, Деррик Фоссовей был известен как 'Гнилое Яблоко'. Изгнанный из Вестероса, Деррик присоединился к Золотым Мечам и желал исполнить мечту Жгучего Клинка, посадив Блэкфайра на Железный Трон.;x
jonconnington_bloodline;Кровь Джона Коннингтона;x
jonconnington_bloodline_desc;Бывший лорд Грифоньего Гнезда, изгнанный за неудачу в убийстве Роберта Баратеона и присоединившийся к Золотым Мечам. В Эссосе он нашёл выжившего сына Рейгара Таргариена, Эйгона, который был тайно спрятан. Он не мог остановиться ни перед чем, чтобы вернуть законный престол сыну своего бывшего друга;x
darklynkingsguard_bloodline;Кровь Белых Дарклинов;x
darklynkingsguard_bloodline_desc;Десятилетия традиций стали причиной вступления множества сыновей дома Дарклин в Королевскую Гвардию. Дарклины очень гордятся тем, что их дом насчитывает наибольшее число королевских гвардейцев;x
darkstar_bloodline;Кровь Тёмной Звезды;x
darkstar_bloodline_desc;Член младшей ветви дома Дейн, Герольд Дейн был полон зависти к своему знаменитому кузену, Эртуру Мечу Зари. Герольд готов был пойти на что угодно чтобы заполучить себе большую известность и родовой меч дома - Рассвет.;x
ottohightower_bloodline;Кровь Отто Хайтауэра;x
ottohightower_bloodline_desc;Рыцарь из дома Хайтауэр, Отто Хайтауэр служил десницей трём королям. Его дочь вышла замуж за короля Визериса и дала ему четырёх детей, в том числе троих своевольных мальчиков. Лорд Отто был готов на всё, чтобы его внуки сидели на Железном Троне.;x
roycegatesofthemoon_bloodline;Кровь Ройсов из Лунных Врат;x
roycegatesofthemoon_bloodline_desc;Нестор Ройс заполучил лордство Лунных Врат от Петира Бейлиша, основав тем самым младшую ветвь дома Ройс.;x
smilingknight_bloodline;Кровь Улыбчивого Рыцаря;x
smilingknight_bloodline_desc;Безумный рыцарь, бушевавший в Королевских землях, Улыбчивый Рыцарь убил сира Виктора Тирелла, кузена Мейса Тирелла, и похищал многочисленных лордов и леди. Сражался с Джейме Ланнистером и Эртуром Дейном, погиб от рук последнего.;x
slynt_bloodline;Кровь Слинтов;x
slynt_bloodline_desc;Рождённый в Королевской Гавани от мясника, Янос Слинт поднялся от простолюдина до члена городской стражи, а со временем до капитана Железных ворот. Позже Джон Аррен, десница короля, повысил его до командующего.;x
auranewaters_bloodline;Кровь Лорда Вод;x
auranewaters_bloodline_desc;Незаконорождённый сын лорда Велариона, Ауран Уотерс стал играть заметную роль когда получил место мастера над кораблями, но использовал свою власть чтобы вторгнуться на Ступени и создать собственное королевство;x
harroldhardyng_bloodline;Кровь Гарри-Наследника;x
harroldhardyng_bloodline_desc;Рождённый в видных семьях Долины, Гаррольд Хардинг, прозванный Гарри-Наследником, является ближайшим родственником и наследником лорда Роберта Аррена благодаря своей бабушке, Алис Аррен. Некоторые называет его Гарри-Ослом за высокомерие и дочь-бастарда.;x
crowseye_bloodline;Кровь Вороньего Глаза;x
crowseye_bloodline_desc;Второй сын Квеллона Грейджоя, доживший до зрелого возраста, Эурон был дико непредсказумым человеком, который не был верен даже своей семье. Изгнанный старшим братом, он, на своем корабле 'Молчаливая', плавал, насиловал и грабил по всему известному миру, возможно побывав в руинах Старой Валирии.;x
robbrivers_bloodline;Кровь Робба Риверса;x
robbrivers_bloodline_desc;Бастард дома Блэквуд, Робб Риверс привел три сотни лучников черным во время Танца Драконов. Он погиб в Первой битве при Тамблтоне;x
brunebrownhollow_bloodline;Кровь Брюнов из Бурой Лощины;x
brunebrownhollow_bloodline_desc;Младшая ветвь дома Брюн, Брюны из Бурой Лощины, помогали отбиваться ото многих вторженцев на Расколотой Клешне;x
woodfoot_bloodline;Кровь Вудфутов;x
woodfoot_bloodline_desc;Вудфуты были презираемы могучими королями Севера из-за своего одичалого происхождения. В конце концов дом был уничтожен Равосом Хоаром;x
dannyflint_bloodline;Кровь Данни Флинт;x
dannyflint_bloodline_desc;Молодая девушка, желавшая вступить в Ночной Дозор, Данни, была изнасилована и убита дозорными на Стене. По легенде, её призрак до сих пор блуждает по Твердыне Ночи.;x
tolandmadfool_bloodline;Кровь Шута Толандов;x
tolandmadfool_bloodline_desc;Шута, служившего лорду Толанду, поставили сражаться в поединке с вторженцем Эйгоном Таргариеном, чтобы дать лорду Призрачного Холма и его семье время сбежать.;x
droxcorpsemaker_bloodline;Кровь Труподела;x
