#CODE;RUSSIAN;x
#Armours;;;;;;;;;;;;;;
baratheon_armour;Броня Штормовых Лордов;x
baratheon_armour_desc;Броня в традиционном стиле лордов Штормового Предела, с рогами на шлеме в честь их герба. Сделана из прочных серых пластин, с нагрудником, покрытым золотой эмалью и чёрным коронованным оленем на груди. Длинный золотой плащ струится с плеч;x
baratheon_stannis_armour;Броня Огненного Оленя;x
baratheon_stannis_armour_desc;Броня в традиционном стиле лордов Штормового Предела, но обновленная, чтобы отражать почет владельца брони Владыке Света, с рогами на шлеме в честь их герба. Сделана из прочных серых пластин, с нагрудником, покрытым золотой эмалью и черным коронованным оленем в центре пламенного красного сердца на груди. Длинный золотой плащ покрывает плечи;x
targaryen_armour;Броня Таргариенов;x
targaryen_armour_desc;Броня в традиционном стиле дома Таргариен, сделаная из чёрных стальных пластин, с трехголовым красным драконом из рубинов на груди и парой великолепных, чёрных, стальных драконьих крыльев по сторонам шлема. Длинный тёмно-красный плащ струится с плеч;x
blackfyre_armour;Броня Блэкфайров;x
blackfyre_armour_desc;Броня в традиционном стиле дома Блэкфайр, сделанная из чёрных и красных эмалированных стальных пластин с трёхголовым черным драконом из оникса на груди и парой великолепных, черных, стальных драконьих крыльев по сторонам шлема. Длинный черный плащ струится с плеч;x
varezys_armour;Броня Варезисов;x
varezys_armour_desc;Броня в традиционном стиле Старой Валирии и дома Варезис, сделанная из черных и золотых эмалированных стальных пластин с ониксовым черным драконом, восстающим из красного пламени на груди и парой великолепных, чёрных, стальных драконьих крыльев по сторонам шлема. Длинный золотой плащ струится с плеч;x
qoherys_armour;Броня Квохерисов;x
qoherys_armour_desc;Броня в традиционном стиле дома Квохерис, сделаная из чёрных стальных пластин и парой великолепных, чёрных, стальных драконьих крыльев по сторонам шлема. На груди изображён герб Квохерисов - жестокая насмешка над гербом побежденного дома Хоаров, пылающий косой крест вместо железных цепей и четыре белых черепа. Длинный пламенно-красный плащ покрывает плечи;x
drace_armour;Броня Дрейсов;x
drace_armour_desc;Броня в традиционном стиле дома Дрейс, сделаная из чёрных и красных эмалированных стальных пластин с трёхголовым чёрным драконом, ухватившим яркую звезду на груди и парой великолепных, черных, стальных драконьих крыльев по сторонам шлема. Длинный бордовый плащ струится с плеч;x
saerynar_armour;Броня Сейринаров;x
saerynar_armour_desc;Броня в традиционном стиле дома Сейринар, сделаная из черных и синих эмалированных стальных пластин с септой, держащей посох на груди и парой великолепных, черных, стальных драконьих крыльев по сторонам шлема. Длинный синий плащ струится с плеч;x
saerys_armour;Броня Сейрисов;x
saerys_armour_desc;Броня в традиционном стиле дома Сейрис, сделаная из чёрных и синих эмалированных стальных пластин с разделёнными на четыре части трёхголовым красным драконом, слоном и тигром на груди и парой великолепных, чёрных, стальных драконьих крыльев по сторонам шлема. Длинный насыщенно синий плащ покрывает плечи;x
saerystos_armour;Броня Сейритосов;x
saerystos_armour_desc;Броня в традиционном стиле дома Сейритос, сделаная из черных стальных пластин с красным слоном с тремя хоботами, выдыхающими огонь на груди и парой великолепных, черных, стальных драконьих крыльев по сторонам шлема. Длинный темно-красный плащ струится с плеч;x
stark_targaryen_armour;Броня Старк-Таргариенов;x
stark_targaryen_armour_desc;Броня в традиционном стиле дома Старк-Таргариен, сделаная из чёрных стальных пластин с крылатым белым лютоволком, выдыхающим огонь на груди и парой великолепных, чёрных, стальных драконьих крыльев по сторонам шлема. Длинный белоснежный плащ с мехом по краю покрывает плечи;x
bracken_armour;Броня Бракенов;x
bracken_armour_desc;Броня в традиционном стиле дома Бракенов из Каменной Ограды, сделанная из посеребренных стальных пластин с великолепными бронзовыми ронделями. Нагрудник эмалирован бронзой и золотом, на груди выгравирован красный жеребец, а струящийся коричневый плащ перекинут через плечо;x
ryswell_armour;Броня Рисвеллов;x
ryswell_armour_desc;Броня в традиционном стиле дома Рисвеллов из Родников, сделанная из прочных пластин и кольчуги, с подкладкой из меха. На груди изображена черная конская голова на коричневом поле;x
stark_armour;Броня Старков;x
stark_armour_desc;Броня в традиционном стиле дома Старков из Винтерфелла, сделанная из прочных пластин и кольчуги, с подкладкой из меха. На груди выгравированы оскалившиеся головы лютоволков, а плотный волчий плащ покрывает плечи;x
karstark_armour;Броня Карстарков;x
karstark_armour_desc;Броня в традиционном стиле дома Карстарков из Кархолда, сделанная из прочных серых пластин и кольчуги, с подкладкой из меха. На груди изображено белое пылающее солнце, рондели также украшены солнцами, а плотный волчий плащ покрывает плечи;x
flayed_armor;Броня Ободранного Человека;x
flayed_armor_desc;Броня в традиционном стиле дома Болтонов из Дредфорта. Ее округлый шлем и воротник похожи на лицо и плечи окровавленного человека без кожи, рот которого открыт в беззвучном крике, а ее рондели на человеческие головы, рты которых открыты в агонии. Розовый плащ покрывает плечи;x
lannister_armour;Броня Ланнистеров;x
lannister_armour_desc;Позолоченная броня в традиционном стиле дома Ланнистеров из Утеса Кастерли, сделанная из тяжелых стальных пластин, покрытых багровой эмалью. На поножах и рукавицах виден золотой витиеватый орнамент, рондели как солнца, все крепления позолочены, а красная сталь отполирована до такой степени, что она светит как огонь при дневном свете. На вершине шлема помещен лев с пышной гривой, одна лапа рассекает воздух, пока он ревет, две одинаковые львицы присели на плечах, готовые к прыжку. Все три льва сделаны из золота, с рубиновыми глазами, а с плеч струится большой плащ, сшитый из бесчисленных слоев золотой парчи, такой тяжелый что едва шевелится, даже когда носитель скачет на коне;x
tully_armour;Броня Талли;x
tully_armour_desc;Броня в традиционном стиле дома Талли из Риверрана, сделанная из стальных пластин, с нагрудником, покрытым синей и красной эмалью, с серебряной форелью на груди. Плащ, окрашенный в цвета глины и воды, покрывает плечи;x
martell_armour;Броня Мартеллов;x
martell_armour_desc;Броня в традиционном стиле дома Мартеллов из Солнечного Копья, сделанная из пластин и наложенных чешуек блестящей меди, на дорнийский манер, с нагрудником, покрытым оранжевой эмалью, на котором изображены солнце и копье дома Мартелл из красного, желтого, белого золота и меди. Шлем и туловище обернуты в ярко-оранжевую ткань, защищающую своего носителя от страшного дорнийского пекла. Оранжевый шелковый плащ, с золотой нитью по краям, перекинут через плечо;x
