#CODE;RUSSIAN;x

RULE_GROUP_STORMBORN;Stormborn;x

RULE_AFFC_DAENERYS_DESTINY;§GSB§!: Судьба Дейнерис в AFFC;x
RULE_OPTION_WESTEROS;Железный Трон;x
RULE_AFFC_DAENERYS_DESTINY_WESTEROS_DESC;Дейнерис Таргариен всегда будет выбирать завоевание Железного трона после окончания освободительных войн в Эссосе;x
RULE_OPTION_GHISCAR;Императрица Гискара;x
RULE_AFFC_DAENERYS_DESTINY_GHISCAR_DESC;Дейнерис Таргариен всегда будет оставаться императрицей Гискара и откажется от своего права на Железный трон после окончания освободительных войн в Эссосе;x
RULE_OPTION_DEFAULT;По умолчанию;x
RULE_AFFC_DAENERYS_DESTINY_DEFAULT_DESC;Судьба Дейнерис не будет определяться этим игровым правилом, ИИ будет выбирать случайным образом, как в ваниле;x

RULE_AFFC_DAENERYS_LIBERATION_QUEST;§GSB§!: Освободительные войны Дейнерис в AFFC;x
RULE_OPTION_DEFAULT;По умолчанию;x
RULE_AFFC_DAENERYS_LIBERATION_QUEST_DEFAULT_DESC;У Дейнерис не будет помощи в освободительных войнах в Эссосе, как в ванили.;x
RULE_OPTION_FAST;Быстрее;x
RULE_AFFC_DAENERYS_LIBERATION_QUEST_FAST_DESC;Дейнерис закончит освободительные войны в Эссосе гораздо быстрее, чем в Ваниле, что позволит ей либо вторгнуться в Вестерос, либо создать империю Гискари гораздо раньше;x

RULE_BABY_DAENERYS_BIRTH;§GSB§!: Каноничное Рождение Дейнерис;x
RULE_BABY_DAENERYS_BIRTH_DEFAULT_DESC;Вероятность того, что Дейнерис родится в закладке "Восстания Роберта", останется такой же, как и в ванильном AGOT.;x
RULE_OPTION_CANON;Каноничное;x
RULE_BABY_DAENERYS_BIRTH_CANON_DESC;Включает событие, которое даёт шанс появления каноничной Дейнерис Таргариен в качестве ребенка в закладке "Восстания Роберта", ВСЕГДА порождает Дейнерис, а не случайно сгенерированного ребенка.;x

RULE_DAENERYS_BREAK_WHEEL;§GSB§!: Дейнерис ломает колесо;x
RULE_OPTION_ALWAYS;Всегда;x
RULE_DAENERYS_BREAK_WHEEL_ALWAYS_DESC;Дейнерис ВСЕГДА, если это возможно, будет пытаться следовать событиям, чтобы уничтожить Железный трон после того, как она решила править Гискаром.;x
RULE_OPTION_RANDOM;Случайно;x
RULE_DAENERYS_BREAK_WHEEL_RANDOM_DESC;Вероятность того, что Дейнерис решит уничтожить Железный трон, будет случайной. Имейте в виду, что это может произойти только в том случае, если Дейнерис решит остаться в Гискаре в качестве императрицы.;x
RULE_OPTION_NEVER;Никогда;x
RULE_DAENERYS_BREAK_WHEEL_NEVER_DESC;Дейнерис НИКОГДА не решит начать цепочку квестов, чтобы уничтожить Железный трон, несмотря ни на что.;x
