#CODE;RUSSIAN;x
create_aragon_desc;Я могу основать королевство Арагон и дать начало новой эре для этих земель.;x
create_portugal_desc;Я могу основать королевство Португалия и дать начало новой эре для этих земель.;x
create_castille_desc;Я могу основать королевство Кастилию и дать начало новой эре для этих земель.;x
EVTDESC_39617;О, [Root.GetComplimentAdjective] [Root.GetTitledFirstName],\nНаш[From.GetEdA] [From.GetLordLady], [From.GetComplimentAdjective] [From.GetTitledNameWithNick] в своей безграничной мудрости искренне желает принять [From.GetReligionFullName]. Как [From.GetHersHis] [From.GetLordSpiritualName], я предлагаю Вам поступить так же.\n[From.GetReligiousGreeting],\n[convert_lord_spiritual.GetBestName], [From.GetLordSpiritualName] [From.PrimaryTitle.GetAdjective]ского двора.;x
EVTOPTA_39617;Что ж, да будет так!;x
EVTOPTB_39617;Ни за что! [Root.Religion.GetHighGodName] не простит мне этого!;x
EVTOPTC_39617;В пекло Ваших богов!;x
EVTDESC62923;[From.GetDynName] основал[From.GetEndA] новое государство в Испании - [From.PrimaryTitle.GetTier] [From.PrimaryTitle.GetName]!;x
EVTDESC62925;[From.GetDynName] основал[From.GetEndA] новое государство в Испании - [From.PrimaryTitle.GetTier] [From.PrimaryTitle.GetName]!;x
EVTDESC62927;[From.GetDynName] основал[From.GetEndA] новое государство в Испании - [From.PrimaryTitle.GetTier] [From.PrimaryTitle.GetName]!;x
EVTDESC62921;[From.GetDynName] основал[From.GetEndA] новое государство - [From.PrimaryTitle.GetTier] Леон. [From.PrimaryTitle.GetTier] Астурия прекратила своё существование!;x
SM_CONTEXTSOUND;Динамические фоновые звуки;x
BUILD_FORT_DESC;Форт может быть построен в любом округе, находящемся под Вашим контролем, в том числе и на оккупированной Вашими войсками вражеской территории. Постройка будет стоить Вам §Y$COST$§!¤. Форты блокируют оккупацию свободных земель и сводят на нет §Yизмор§! Ваших войск, вызванный некоторыми языческими народами, защищающими свою территорию.;x
POPULATION_EFFECT_SCALED;$DIRECTION$ $VALUE$ населения;x
DISBAND_SUBUNIT;Распустить войско;x
CONFIRM_DISBAND_TITLE_SUBUNIT;Вы действительно желаете расформировать это войско?;x
create_aragon;Создать Арагон;x
create_portugal;Создать Португалию;x
create_castille;Создать Кастилию;x
EVTTOOLTIP72035;[This.GetTitledFirstName] узнает о судьбе Вашего противника.;x
MERCHANT_REPUBLICS_CANNOT_MOVE_CAPITAL;Торговые республики не могут менять столицу. Исключение составляет перенос столицы из сухопутного города в портовый.;x
PRESTIGE_LAW_PASSED_SETUP;Принят новый закон;x
GOV_BUILD_WITH_PIETY_DESC;Можно использовать благочестие, чтобы основать поселения следующих типов: $HOLDINGS_LIST$;x
GOVERNMENT_VASSALS_LESS_THAN;Имеет меньше чем §Y$NUM$§! вассалов с политической системой §Y$GOVERNMENT$§!;x
GOVERNMENT_VASSALS_AT_LEAST;Имеет НЕ меньше чем §Y$NUM$§! вассалов с политической системой §Y$GOVERNMENT$§!;x
FEATURES;Особенности;x
HINT_SPLASH_2_INTRO;Вы играете как [This.PrimaryTitle.GetRulerTitle] [This.GetCultureAdj]ой культуры, исповедующ[This.GetAyaIy] [This.GetReligionFullName].;x
UNSELECT_CHAR;Снять выбор с персонажа;x
tribal_governments_FEATURES;§Y*§! Может реформироваться и стать феодализмом, иктой, или торговой республикой;x
nomadic_governments_FEATURES;§Y*§! Может реформироваться и стать феодализмом, иктой, или торговой республикой\n§Y*§! Позволяет разрушать поселения ради богатства и технологий\n§Y*§!Может покидать земли, чтобы собирать население, привлекая больше людских ресурсов;x
GOVERNMENT_UNLOCKS;Доступны политические системы: ;x
REVOKE_TITLE_INTERACTION_2G;$GOVERNMENT$ позволяет нам отзывать титулы ранга §Y$TIER$§! без возражения со стороны аристократии.;x
IS_DIVINE_BLOOD;Династия §Y$DYNASTY$§! священна;x
IS_NOT_DIVINE_BLOOD;Династия §Y$DYNASTY$§! НЕ священна;x
SET_DIVINE_BLOOD;Династия §Y$DYNASTY$§! будет признана священной\n;x
UNSET_DIVINE_BLOOD;Династия §Y$DYNASTY$§! перестанет признаваться священной\n;x
AIREASON_AMBITION;Амбиция;x
CHRONICLE_ADOPTED_FEUDALISM;Oтныне [From.GetDynName] установил[From.GetEndA] на своих землях феодальное право, оставив старые общинные порядки позади.;x
ANSWER_YES;Да.;x
ANSWER_NO;Нет.;x
CHRONICLE_FOUNDED_MERCHANT_REPUBLIC;Oтныне [From.GetDynName] установил[From.GetEndA] на своих землях торговую республику, оставив старые общинные порядки позади.;x
nomadic_emperor_female;Хатун;x
nomadic_king_female;Ханум;x
FACTIONS_MENU;§YФракции§!;x
CLANS_MENU;§YКланы§!;x
THE_REPUBLIC_MENU;§YРеспублика§!;x
STAT_WEALTH_MENU;§YКазна§!;x
STAT_PRESTIGE_MENU;§YПрестиж§!;x
STAT_PIETY_MENU;§YБлагочестие§!;x
STAT_PIETY_MENU_HONOR;§YЧесть§!;x
STAT_PIETY_MENU_KARMA;§YКарма§!;x
STAT_PIETY_MENU_PURITY;§YЧистота§!;x
STAT_DEMESNE_SIZE_MENU;§YРазмер вотчины§!;x
STAT_VASSAL_LIMIT_MENU;§YВассальный лимит§!;x
STAT_REALM_SIZE_MENU;§YРазмер страны§!;x
STAT_SCORE_MENU;§YСчёт§!;x
STAT_POPULATION_MENU;§YНаселение§!;x
STAT_MANPOWER_MENU;§YЛюдские ресурсы§!;x
TECHNOLOGY;Технологии;x
LAW;Законы;x
MILITARY;Войска;x
INTRIGUE;Интриги;x
DEMESNE_INTERFACE_LABEL;§YВладения§!;x
TRADE_INTERFACE_LABEL;§YТорговля§!;x
FORTS_INTERFACE_LABEL;§YФорты§!;x
SIEGES_INTERFACE_LABEL;§YОсады§!;x
ENEMY_SIEGES_INTERFACE_LABEL;§YНас осаждают§!;x
COMBATS_INTERFACE_LABEL;§YСражения§!;x
ARMIES_INTERFACE_LABEL;§YАрмия§!;x
NAVIES_INTERFACE_LABEL;§YФлот§!;x
MESSAGERULES_INTERFACE_LABEL;§YПравила оповещений§!;x
SPECIAL_INTEREST_CHARACTERS_INTERFACE_LABEL;§YОтмеченные персонажи§!;x
OL_MP_PLAYERLIST_INTERFACE_LABEL;§YИгроки в сети§!;x
OL_DISABLED_ALERTS_INTERFACE_LABEL;§YОтключенные сообщ.§!;x
MESSWINDOW_HIGHPRIO_INTERFACE_LABEL;§YПриоритетные сообщ.§!;x
MESSWINDOW_LOWPRIO_INTERFACE_LABEL;§YВторостепенные сообщ.§!;x
FC_FIND_CHARACTERS_INTERFACE_LABEL;§YНайти персонажа§!;x
MAIN_MENU_INTERFACE_LABEL;§YГлавное меню§!;x
ZOOM_IN_INTERFACE_LABEL;§YПриблизить§!;x
ZOOM_OUT_INTERFACE_LABEL;§YОтдалить§!;x
HOME_INTERFACE_LABEL;§YДомой§!;x
LEDGER_MENU_INTERFACE_LABEL;§YСтатистика§!;x
LOGGER_MENU_INTERFACE_LABEL;§YЛоги сообщений§!;x
FIND_PROVINCE_INTERFACE_LABEL;§YНайти титул или регион§!;x
OPEN_CHRONICLE_INTERFACE_LABEL;§YОткрыть летопись§!;x
DYNASTYTREE_INTERFACE_LABEL;§YДинастическое древо§!;x
FAMILYTREE_INTERFACE_LABEL;§YРодовое древо§!;x
REALM_TREE_INTERFACE_LABEL;§YВассальное древо§!;x
HAS_LESS_SETTLEMENTS;Меньше чем §Y$VAL$§! поселений.;x
HAS_LEAST_SETTLEMENTS;НЕ меньше чем §Y$VAL$§! поселений.;x
CAPTAIN_female; ;x
messalian_FEATURES;§Y*§! Женщины могут занимать посты в совете\n§Y*§! Женщины могут командовать армиями;x
CONFIRM_BUILD_EXTRA_PRESTIGE_OR_PIETY_HOLDING_DESC;Вы уверены, что хотите построить $TYPE$?\nЭто будет стоить Вам §Y$COST$§!. Строительство будет завершено §Y$FINISHED$§!;x
EVTDESC_HL_10501B;[eloper.GetFirstName] бежит вместе с печально известным наёмником по имени [From.GetFirstName].;x
PRESTIGE_LAW_PASSED_LOG;§Y$RULER$§! принял[From.GetEndA] новый закон: §Y$LAW$§! (сфера действия: §Y$TITLE$§!).;x
EVTTITLE_HL_1031;Bолчий ребёнок?;x #[From.GetSonDaughter]
EVTNAME62923;[From.PrimaryTitle.GetTier] Кастилия;x  #Титул, начинающийся на Ц, Ш, П и т.д. будет без первой буквы
EVTNAME62925;[From.PrimaryTitle.GetTier] Португалия;x
EVTNAME62927;[From.PrimaryTitle.GetTier] Арагон;x
CONTAINS_UNAVAILABLE_DECISION_UNLOCKS;Доступны новые решения для Вашего персонажа.;x
LAND_OF_CLAN;§YЗемли кочевников клана $CLAN$§!;x
