#CODE;RUSSIAN;x
kingsguard_disgraceful;§YЧесть Королевской Гвардии:§! §RПозорная§!;x
kingsguard_disgraceful_desc;Ваша Королевская Гвардия известна по всему государству как шайка непристойных дикарей;x
kingsguard_dishonorable;§YЧесть Королевской Гвардии:§! §RБесчестная§!;x
kingsguard_dishonorable_desc;Ваша Королевская Гвардия известна по всему государству как лишенной любой чести и достоинства;x
kingsguard_ordinary;§YЧесть Королевской Гвардии:§! §YНепримечательная§!;x
kingsguard_ordinary_desc;Ваша Королевская Гвардия в идеальном равновесии между славой и бесславием;x
kingsguard_honorable;§YЧесть Королевской Гвардии:§ §GБлагородная§!;x
kingsguard_honorable_desc;Вашу Королевскую Гвардию отмечают по всему государству за ее честь и достоинство;x
kingsguard_virtuous;§YЧесть Королевской Гвардии:§ §GДобродетельная§!;x
kingsguard_virtuous_desc;Ваша Королевская Гвардия известна по всему государству как братство святых и достославных воинов;x
kingsguard_undistinguished;Непримечательный королевский гвардеец;x
kingsguard_undistinguished_desc;Этот королевский гвардеец не отличился ничем заслуживающего внимания;x
kingsguard_degenerate;Ужасный королевский гвардеец;x
kingsguard_degenerate_desc;Честь и долг - неизвестные слова для того, кто известен только своими гнусными поступками;x
kingsguard_disreputable;Запятнанный королевский гвардеец;x
kingsguard_disreputable_desc;Этот королевский гвардеец имеет запятнанную репутацию, а его история полна низких поступков;x
kingsguard_valiant;Доблестный королевский гвардеец;x
kingsguard_valiant_desc;Этот королевский гвардеец известен за свои хорошие поступки и соблюдение рыцарских норм;x
kingsguard_heroic;Героический королевский гвардеец;x
kingsguard_heroic_desc;Этот королевский гвардеец - образец добродетели и яркий пример для подражания тем, кто стремится к славе;x
EVTDESCdisgraceful;Убийцы, насильники и воры. Так запомнили членов Королевской Гвардии. Разложение проникло в их ряды, и голоса, то тут, то там, шепчут о злобных рыцарях, которые заперты в своей башне как бешеные псы, ждущих пока их выпустят или на виноватых, или на невинных.;x
EVTOPTAdisgraceful;Как низко они пали;x
EVTDESCdishonorable;Люди более не считают Королевскую Гвардию образцом добродетели. Ряд низких поступков оставил след на их белых плащах;x
EVTOPTAdishonorable;Если бы честь была выгодной, то все были бы честными;x
EVTDESCordinary;Никто не возносит им хвалу и не поет песни. Ваша Королевскую Гвардию не отличить от любой другой группы рыцарей, и если бы не их белые плащи и блестящие доспехи, они бы точно остались незамеченными среди других схожих лиц.;x
EVTOPTAordinary;Лучше быть неизвестными, чем известными за плохие поступки;x
EVTDESChonorable;Знать и простой народ говорят в один голос: Королевская Гвардия такая, какой всегда должна быть, полная людей благородных и самоотверженных, преданных и стойких. Верные своим клятвам, они служат без отдыха, готовые сражаться и умирать за своего короля.;x
EVTOPTAhonorable;Я горжусь их достижениями;x
EVTDESCvirtuous;Благородные деяния доблестных рыцарей Королевской Гвардии хорошо известны в государству и за его пределами. Они праведны в делах, честны в словах, и порядочны в манерах. Это выдающееся братство гордо стоит в лучах славы своей добродетельной и почётной истории.;x
EVTOPTAvirtuous;Честь это мораль высоких людей;x
kingsguard_plus_one;§YЧесть Королевской Гвардии§! повышается на §G1§!;x
kingsguard_plus_two;§YЧесть Королевской Гвардии§! повышается на §G2§!;x
kingsguard_plus_three;§YЧесть Королевской Гвардии§! повышается на §G3§!;x
kingsguard_minus_one;§YЧесть Королевской Гвардии§! понижается на §R1§!;x
kingsguard_minus_two;§YЧесть Королевской Гвардии§! понижается на §R2§!;x
kingsguard_minus_three;§YЧесть Королевской Гвардии§! понижается на §R3§!;x
lust1;Двое любовников продолжат свою связь в секрете с вашего молчаливого согласия\n §YЧесть Королевской Гвардии§! понижается на §R3§!;x
special_protection;Особая Защита;x
special_protection_desc;Вы используете одно из умений вашей Королевской Гвардии до предела;x
prot1_success;§GЭтот королевский гвардеец доказал свою значимость спася вашу жизнь, и заработал место в Белой Книге.§\n ;x
prot1_failour;§RВаш королевский гвардеец не смог выполнить свой долг, что точно не будет забыто.§\n ;x

