#CODE;RUSSIAN;x
EVTDESCkotstlust1;Я не знаю как долго [From.GetTitledFirstName] думал, что может скрывать это от меня, но у меня не заняло много времени чтобы выяснить, что его отношения с моей супругой были больше чем по делу. Я нашел их сегодня в садах, держащихся за руки и шепчущих нежные глупости друг другу.;x
EVTOPTAkotstlust1;Это измена!;x
EVTOPTBkotstlust1;Это не стоит того позора;x
EVTOPTCkotstlust1;Весь мир узнает о том, что она сделала;x
EVTDESCkotstlust2;Столица каждый день гудит от ложных слухов, но от того, что я услышал недавно мне стало дурно. По-видимому, [From.GetTitledFirstName] часто посещает трущобы Блошиного Конца, где он приобретает молодых девушек и ведет обратно в комнаты Башни Меча. Что там происходит остается секретом. Когда об этом упоминается в присутствии других членов Королевской Гвардии, то они становятся подозрительно тихими.;x
EVTOPTAkotstlust2;Что вы за чудовища?;x
EVTDESCkotstlust3;Новость разлетелась по всей столице и местные барды уже начали сочинять песни. По-видимому [From.GetTitledFirstName] очень привязался к своему новому жеребцу и, как утверждают некоторые, широко раздвигает перед ним свои 'щечки'. В тавернах его назвали сир Лошадиная шлюха.;x
EVTOPTAkotstlust3;Ох позор, позор!;x
EVTDESCkotstgreed1;Сегодня, когда я верну[Root.GetLasLsya] в свои покои, я обнаружил[Root.GetEndA] свои вещи в других местах. Очевидно, кто-то, кто не должен был быть здесь, надевал их, когда я был[Root.GetEndA] снаружи. После нескольких расспросов я выяснил[Root.GetEndA], что [From.GetTitledFirstName] берёт деньги за экскурсии по королевским покоям. [From.GetSheHeCap] даже разрешает им надевать мои вещи!;x
EVTOPTAkotstgreed1;Сказать "Я разочарован[Root.GetEndA]" будет недостаточно;x
EVTDESCkotstgreed2;Я был потрясен[Root.GetEndA] когда [From.GetTitledFirstName] открыто сказал[From.GetEndA] мне что знает о моих внебрачных связях и предаст их огласке, если я не заплачу ему/ей за молчание. Я не мог поверить, что рыцарь Королевской Гвардии может так нагло нарушать свои клятвы.;x
EVTOPTAkotstgreed2;Давайте держать это в секрете, ладно?;x
EVTOPTBkotstgreed2;Меня не будут шантажировать!;x
EVTOPTCkotstgreed2;Расскажешь эту историю в подземельях;x
EVTDESCkotstsloth1;После хорошего ночного сна я нашел(ла) двери в мои покои открытыми и без охраны. Как правителю, мне всегда нужно быть на чеку. И постоянно ленивый и покидающий свой пост [From.GetTitledFirstName] точно не защищает мою королевскую персону.;x
EVTOPTAkotstsloth1;Однажды небрежность [From.GetManWoman] убьёт меня;x
EVTDESCkotstsloth2;Королевское путешествие к турнирным полям было отложено почти на час. Я был[Root.GetEndA] в ярости от того, что [From.GetTitledFirstName] забыл составить маршрут путешествия. С помощью золотых плащей улицы были очищены, но гости и участники не были рады моей задержке.;x
EVTOPTAkotstsloth2;Я надеюсь, что это больше не повторится;x
EVTDESCkotstwroth1;Я разговаривал[Root.GetEndA] с [From.GetTitledFirstName] на тему веры и государства, но, перед тем, как я понял[Root.GetEndA] это, наша дружеская беседа превратилась в горячий спор. Я не знаю что нашло на [From.GetHerHim]. Ни с того ни с сего [From.GetSheHe] начал[From.GetEndA] бросаться оскорблениями и вскоре [From.GetSheHe] достал свой меч. Потребовалось два других члена Королевской Гвардии чтобы сдержать [From.GetHerHim] и забрать [From.GetHerHis] клинок пока ничего не случилось.;x
EVTOPTAkotstwroth1;Стража, я больше никогда не хочу видеть [From.GetHerHis]!;x
EVTOPTBkotstwroth1;Будем рады, что [From.GetSheHe] не убил меня;x
EVTDESCkotstwroth2;[From.GetTitledFirstName] всегда был раздражительным, но в этот раз [From.GetSheHe] зашел слишком далеко. Во время одной из моих еженедельных прогулок к нам пристал назойливый попрошайка. Я сказал(а) [From.GetTitledFirstName] избавиться от него, но он воспринял мои слова слишком серьезно. Одним ударом меча [From.GetSheHe] лишил старика его головы.;x
EVTOPTAkotstwroth2;Впечатляющие!;x
EVTOPTBkotstwroth2;О ужас!;x
EVTOPTCkotstwroth2;Надеюсь, что никто этого не увидел;x
EVTDESCkotstwroth3;Отобрать чью-то жизнь это серьёзное решение, которое не должно быть бездумным. К сожалению, раздражительность [FromFrom.GetTitledFirstName], наряду с [From.GetFirstName] длинным языком, оказались более взрывными, чем сосуд с диким огнем. Хоть [From.GetFirstName] и должен[From.GetEndA] был[From.GetEndA] знать, что [FromFrom.GetTitledFirstName] не воспримет легко [From.GetHerHis] непристойные шутки это не оправдание [FromFrom.GetHerHis] поведению. После нескольких шуток [From.GetFirstName], [FromFrom.GetSheHe] просто вытащил свой меч и пронзил [From.GetHerHis] насквозь, оставив [From.GetFirstName] умирать в луже [From.GetHerHis] собственной крови.;x
EVTOPTAkotstwroth3;Бедный [From.GetFirstName], я хорошо [From.GetHerHis] знал[Root.GetEndA]...;x
EVTOPTBkotstwroth3;Королевский гвардеец или нет, убийство есть убийство!;x
EVTOPTCkotstwroth3;Казна заплатит кровавые деньги семье;x
EVTDESCkotstproud1;Что толку от Королевской Гвардии если они не делают что я скажу? После долгой речи, я спросил(а) у [From.GetTitledFirstName] бокал вина чтобы прочистить глотку. Ото всей своей гордости [From.GetSheHe] ответил: "Если хочешь, возьми сам";x
EVTOPTAkotstproud1;Я не потерплю такого обращения!;x
EVTOPTBkotstproud1;В следующий раз я попрошу кого-то более подходящего;x
EVTOPTCkotstproud1;Он был прав. Это не его долг как члена Королевской Гвардии;x
EVTDESCkotstproud2;Говорят, гордость предшествует падению. В нашем случае это буквально. [From.GetTitledFirstName] держал свою голову так высоко, что [From.GetSheHe] не заметил свежую кучу конского навоза в середине внутреннего двора. Было забавно наблюдать за [From.GetHerHis] лицом, когда [From.GetSheHe] вступил в неё. [From.GetHerHis] бурная реакция на наш смех прибавила [From.GetHerHim] больше врагов, чем друзей.;x
EVTOPTAkotstproud2;Как легко запятнать честь Королевской Гвардии...;x
EVTDESCkotstcruel1;[From.GetTitledFirstName] известен своими долгими ночными вылазками, но немногие знают, чем [From.GetSheHe] занимается после того как возвращается в крепость. Поползли слухи, что, как только заходит солнце, [From.GetTitledFirstName] забирает с улиц одиноких сирот и попрошаек, и запирает их в темницах, где [From.GetSheHe] уже приготовил различные средства для пыток. Поначалу я не верил[Root.GetEndA] в это, но одной ночью я обнаружил[Root.GetEndA] его на выходе из темниц, покрытого кровью. После быстрого расспроса один из тюремщиков показал мне труп молодого человека, что остался позади. Не самое приятное было зрелище.;x
EVTOPTAkotstcruel1;Я думаю нам следует почаще проводить время вместе;x
EVTOPTBkotstcruel1;Итак слишком много насилия в мире;x
EVTOPTCkotstcruel1;Жестоко и неоправданно;x
EVTDESCkotstgluttony1;Все любят хорошо поесть, но [From.GetTitledFirstName] собирается разорить королевскую казну своим обжорством. Третий раз [From.GetHerHis] броня нуждается в увеличении, чтобы вместить [From.GetHerHis] раздутый живот. Если бы [From.GetSheHe] не был членом Королевской Гвардии, я бы подумал что [From.GetSheHe] беременный.;x
EVTOPTAkotstgluttony1;Королевский гвардеец? Толстецкий гвардеец!;x
EVTDESCkotstdrunkard1;Не первый и, я боюсь, не в последний раз мы слышим об [From.GetTitledFirstName] чрезмерном пьянстве. В очередной раз [From.GetSheHe] был найден в сточной канаве своими братьями из Королевской Гвардии и был притащен, почти силой, обратно в Башню Меча для отрезвления. Очевидно такое поведение не прибавляет [From.GetHerHim] заслуг.;x
EVTOPTAkotstdrunkard1;Пусть протрезвеет. Я выпью за это;x
EVTDESCkotstchastity1;Назависимо от того, сколько красивых девушек окружают [From.GetTitledFirstName], [From.GetSheHe] не обращает на них никакого внимания. Прошлой ночью, идя по коридору замка, две юные леди послали [From.GetHerHim] воздушный поцелуй и [From.GetSheHe] никак не отреагировал. Должен(а) признаться, [From.GetSheHe] довольно серьезен в соблюдении своих клятв.;x
EVTOPTAkotstchastity1;Множество великих членов Королевской Гвардии шли по твоему пути и оступались;x
EVTDESCkotstdiligence1;Не знаю хватает ли [From.GetTitledFirstName] времени на [From.GetHerselfHimself]. Все, что [From.GetSheHe] делает это тренируется. После того, как он провел целый день подле меня я услышал(а), что [From.GetSheHe] он направился прямиком в Башню, чтобы тренироваться с мечом. К этому моменту мне не следовало бы удивляться. [From.GetSheHe] провел прошлую ночь тренируясь в верховой езде, а позапрошлую - с луком во тьме!;x
EVTOPTAkotstdiligence1;[From.GetTitledFirstName], ты самый усердный [From.GetManWoman], которого я когда-либо встречал[Root.GetEndA].;x
EVTDESCkotstpatient1;[From.GetTitledFirstName] должно быть чувствовал себя ужасно когда обсуждения в малом совете перешли на тему [From.GetHerHis] семьи. Должен(а) признаться, лорд-десница не жалел оскорблений когда говорил об их личной жизни. Не знаю, знал ли лорд-десница что говорил про семью [From.GetTitledFirstName], но [From.GetTitledFirstName] воспринял все оскорбления терпеливо и не проронил ни слова.;x
EVTOPTAkotstpatient1;Если бы больше людей были как ты;x
EVTDESCkotstkindness1;Замок полон придворных детей, бегающих вокруг, туда-сюда, так что было неудивительно видеть, как одна леди отчитывает своего пятилетнего сына за попытку сесть на чужого коня. У бедного мальчика быстро навернулись слезы. Неведомо для них, [From.GetTitledFirstName] стал свидетелем всего этого и тайно привел с конюшен пони для мальчика. Кроме этого, [From.GetSheHe] также дал ему метлу взамен копья и притворился драконом чтобы биться с мальчиком. Вскоре, слезы превратились в смех, и все, кто наблюдал за этой сценой почувствовали тепло на своём сердце.;x
EVTOPTAkotstkindness1;[From.GetTitledFirstName], я нарекаю тебя [From.GetFirstName] Добрым;x
EVTOPTBkotstkindness1;Тьфу, тошно становится;x
