#CODE;RUSSIAN;x
BM_CENTURY_OF_BLOOD;Век Крови;x
BM_CENTURY_OF_BLOOD_DESC;Валирийский Фригольд пал. На полуостров обрушился Рок и Валирия исчезла. Говорят, что огонь и дым были настолько жаркими, что даже драконы сгорели. Разрушение Валирии сильно уменьшило число драконьих владык, оставшихся в известном мире: дом Таргариенов уже переселился на Драконий Камень. Некоторые владыки, те, кто не были в Валирии, когда произошел Рок, также выжили. Разрушение Валирии принесло вакуум власти в Эссос. Аурион, посещавший Квохор, провозгласил себя первым императором Валирии и собрал квохорские войска. Волантис, самый могущественный из девяти Вольных Городов, претендует на главенство. Тем временем ходят слухи, что дотракийцы грядут с востока...;x

BM_HARDHAND;Харвин Жёсткая Рука;x
BM_HARDHAND_DESC;После смерти короля Куорвина Коварного, его сын, Харвин по прозвищу  Жёсткая Рука, вернулся из рейда по Вольным Городам, чтобы получить Морской трон. Не такой осторожный человек, каким был его отец, Харвин приглядывается к зелёным землям, где речные лорды раздражены властью Штормовых королей...;x

BM_SARNOR;Падение Сарнора;x
BM_SARNOR_DESC;Слишком долго высокие люди Сарнора игнорировали угрозу, исходящую от дотракийских кхалов. По мере того, как город за городом подвергались грабежам и уничтожению, высокие люди прятались за своими стенами. Теперь, наконец объединившись с Верховным Королем Мазором Алекси, люди Сарнора готовят свой последний бой против конных владык.;x

BM_SEVEN_KINGDOMS;Кровавые годы;x
BM_SEVEN_KINGDOMS_DESC;Перед завоеванием семь королей правили в Вестеросе, и каждый сражался за власть и господство над другими. Сможете ли вы повторить путь Эйгона Таргариена и объединить все королевства под одним правителем?;x

BM_AEGONS_LANDING;Война Завоевания;x
BM_AEGONS_LANDING_DESC;"Эйгон Таргариен и его сёстры высадились в устье Черноводной, вооружённые тремя драконами. Аргилак Надменный отверг предложение Эйгона о браке его брата-бастарда Ориса и своей дочери, отправив назад руки посланника Эйгона. Как следствие, Эйгон пообещал завоевать Семь Королевств, заявив, что ""Теперь будет только один король"".";x
BM_AEGONS_LANDING_ERA;Война Завоевания;x
BM_AEGONS_LANDING_ERA_INFO;"Эйгон Таргариен и его сёстры высадились в устье Черноводной, вооружённые тремя драконами. Аргилак Надменный отверг предложение Эйгона о браке его брата-бастарда Ориса и своей дочери, отправив назад руки посланника Эйгона. Как следствие, Эйгон пообещал завоевать Семь Королевств, заявив, что ""Теперь будет только один король"".";x
ERA_CHAR_NAME_77000;Эйгон Завоеватель;x
ERA_CHAR_INFO_77000;Эйгон из дома Таргариенов правит островом Драконий Камень, самым западным форпостом Республики Валирия, куда его семья переселилась за век до Рока Валирии. Вместе со своими сёстрами-женами, Висеньей и  Рейнис, он правит островами, закрывающими вход в Черноводный залив. Но он не желает больше править тремя скалами посреди моря. Он все чаще смотрит на запад, где в Вестеросе Семь Королевств сражаются за господство. Эйгон может нарушить привычный ход вещей, снять короны со всех королей, и слить все королевства в одно могучее царство огнём своих драконов. Однако и с востока есть новости. В Эссосе остатки старой Валирии начали военную кампанию по завоеванию Вольных Городов, и Эйгона, как последнего драконьего всадника, просят восстановить славу старой Валирии. Что предпринять Эйгону - восстанавливать старое или создавать новое?;x
ERA_CHAR_NAME_1544;Аргилак Надменный;x
ERA_CHAR_INFO_1544;"Несколько лет спустя после поражения Волантиса в войне ""восстановления"" Валирийской Республики, Штормовой король Аргилак Дюррандон предложил Эйгону Таргариену руку своей единственной дочери и наследницы, принцессы Аргеллы, намереваясь использовать Эйгона в качестве буфера между своими землями и железнорождёнными. Эйгон имел наглость отказаться от такого предложения, и предложил вместо себя своего друга и защитника - Ориса Баратеона, по слухам, брата-бастарда. В гневе от такого возмутительного оскорбления, Аргилак отрубил руки посланнику и отправил их Эйгону со словами ""Только эти руки ты от меня и получишь"". Сейчас Эйгон желает завоевать Семь Королевств, но если он считает, что Штормовые земли будут легкой добычей, то он глубоко заблуждается. Он узнает на своей шкуре, что на самом деле означает девиз дома Дюррандон ""Нам ярость"".";x
ERA_CHAR_NAME_11566;Харрен Чёрный;x
ERA_CHAR_INFO_11566;"Харрен из дома Хоаров, по прозвищу ""Чёрный"", был последним Железным Королём до завоевания Эйгона, его дом находился у власти со времён пришествия Андалов. Он был самым ужасающим королём Вестероса до высадки драконов, и обладал, вероятнее всего, самой сильной армией, хоть его вассалы в Речных землях и пытались сбросить его знамена. Тем не менее, другие лорды и короли со страхом смотрели на такую сильную и непредсказуемую армию посреди континента. Король Харрен видел, что в Речных землях отсутсвует какая-либо естественная защита, и что он со всех сторон окружён недоброжелателями. Для защиты своего королевства и во славу своего дома, он все свое правление провёл строя самый большой замок, который ещё не видел Вестерос - Харренхолл. Самые крепкие стены и самый большой гарнизон: любая армия могла придти осаждать замок и уйти ни с чем - так думал Харрен.";x
ERA_CHAR_NAME_20059;Торрхен I;x
ERA_CHAR_INFO_20059;Торрхен из дома Старков, Король Севера, прямой потомок Брандона Строителя, который, по легендам, возвёл Винтерфелл и Стену. Единственное из королевств первых людей, которое сохранило свою культуру и земли, когда андалы принесли семиконечную звезду на груди. Старки правят Севером уже почти восемь тысяч лет как Короли Зимы... Но сейчас последний драконий владыка из Старой Валирии высадился на берегу Вестероса, провозгласив, что с этого момента будет один король. Неужели продолжительная и славная династия Старков потеряет свою корону? Или даже прекратит свое существование? Только Король-Волк может сказать, каким будет будущее последнего королевства первых людей.;x
ERA_CHAR_NAME_22001;Мерия Жёлтая Жаба;x
