#CODE;RUSSIAN;x
EVTDESC6350;Проснувшись среди ночи от шипения и рычания мое[Root.GetPetCatYGo] любимо[Root.GetPetCatYGo] [Root.GetPetCatGEN], мне послышалось, как спальню наполняли скрежет и шорох, исходящие от стен. Стоило мне вскочить с постели, и шум внезапно прекратился, а последующий осмотр не выявил ничего, кроме каменных стен.;x
EVTOPTA6350;Может это были крысы в стене?;x
EVTOPTB6350;Это был сон, ничего больше;x
EVTDESC6351;Посланный за водой слуга не вернулся. Прогулка ради проверки привела меня к странному свету, исходящему из колодца. Там было нечто невиданного мной цвета. Оно было похоже на дым, холодный и влажный, но жгло мою кожу при соприкосновении.;x
EVTOPTA6351;Увиденный цвет не от этого мира!;x
EVTOPTB6351;Колодец прогнил;x
EVTDESC6352;Я часто расспрашиваю моего слугу о закрытом склепе. Но сегодня мне попался ключ, спрятанный в сгнившем ящике в самой старой башне. В пыльных коридорами оказался пустой каменный гроб с надписью "[Root.GetFirstName] [Root.GetOnlyDynastyName]".;x
EVTOPTA6352;Этот гроб, видимо, удобен для сна;x
EVTOPTB6352;Это сумасшествие... запечатайте гробницу!;x
EVTDESC6353;Старый крестьянин и его жена, известные своей жестокостью к кошкам, были найдены сегодня в своём доме мёртвыми, а местами обглоданными до костей. Мой [Root.GetTreasurerName] говорит, что все кошки нашего города накануне исчезли, а сегодня вернулись сытые и довольные;x
EVTOPTA6353;Издать закон, запрещающий убийство кошек;x
EVTOPTB6353;Совпадение, ничего более;x
EVTTOOLTIP6354;Где-то спящий зашевелился...;x
EVTDESC6354;После произошедшего со мной, я отправи[Root.GetLasLsya] на прогулку вдоль побережья, очистить свой разум. И обнаружил[Root.GetEndA] небольшую деревню, её жители поклоняются каким-то "древним" богам. Они предложили участие в их ритуалах и показали мне пыльный гримуар, написанный безумным сарацином.;x
EVTOPTA6354;Нужно изучить этот гримуар;x
EVTTOOLTIP6355;[Root.GetBestName] изучит запретные секреты;x
EVTDESC6355;Интенсивное изучение гримуара дало мне много знаний, в том числе и для пробуждения самого сильного из "древних", который спит, мёртвый, но видящий сны, в своей водяной гробнице под океаном. Культисты подготовили ритуальные одежды и собирают необходимое для жертвоприношения.;x
EVTOPTA6355;Сегодня он проснётся!;x
EVTTOOLTIP6356;[Root.GetBestName] одевает чёрную мантию и старую мятую шляпу;x
EVTDESC6356;Культисты собрались на ритуал на берегу чёрного от шторма моря. Начинается пение: Ф'нглуи мглв'нафх... и в глубине тёмных вод что-то ворочается...;x
EVTOPTA6356;Он идёт! ОН ИДЁТ!;x
EVTOPTB6356;Что я делаю?! Надо прекратить это!;x
EVTTOOLTIP6357;[Root.GetBestName] конфискует баркас;x
EVTDESC6357;Я правлю баркас через бушующие воды к чудовищу. Оно стоит высокое, как башня, тело человека и голова с огромными щупальцами. Я знаю, что оно очнулось ото сна под волнами и это означает конец эпохи людей. Есть только одно, что я могу сделать...;x
EVTOPTA6357;Прибавить скорость!;x
EVTTOOLTIP6358;Роковое столкновение...;x
