k_nightswatch;Ночной Дозор;x
d_the_wall;Стена;x
c_castle_black;Чёрный Замок;x
b_castle_black;Чёрный Замок;x
b_ironmark;Ледовый Порог;x
b_the_nightfort;Твердыня Ночи;x
b_deep_lake;Глубокое Озеро;x
b_queensgate;Врата Королевы;x
b_oakenshield;Дубовый Щит;x
b_woodswatch;Лесной Дозор у пруда;x
c_shadow_tower;Сумеречная Башня;x
b_shadow_tower;Сумеречная Башня;x
b_sentinel_stand;Сторожевая Вышка;x
b_greyguard;Серый Страж;x
b_stonedoor;Каменная Дверь;x
b_hoarfrost_hill;Вымороженный Холм;x
c_westwatch_mbs;Западный Дозор-у-Моста;x
b_westwatch_mbs;Западный Дозор-у-Моста;x
c_eastwatch;Восточный Дозор;x
b_eastwatch;Восточный Дозор у моря;x
b_sable_hall;Соболий Зал;x
b_rimegate;Инистые Врата;x
b_the_long_barrow;Длинный Пригорок;x
b_the_torches;Сигнальная Башня;x
b_greenguard;Зеленый Страж;x
d_the_gifts;Дары;x
c_west_gift;Западный Дар;x
b_west_gift;Черная Долина;x
c_brandons_gift;Брандонов Дар;x
b_moles_town;Кротовый Городок;x
b_brandoncastle;Замок Брандона;x
b_north_town;Северная Башня;x
k_dragonstone;Драконий Камень;x
d_dragonstone;Драконий Камень;x
c_dragonstone;Драконий Камень;x
b_stone_drum;Драконий Камень;x
b_derlyn;Дерлин;x
b_sea_dragon_tower;Башня Морского Дракона;x
b_dragontooth_ridge;Крепость Гряды Драконьего Зуба;x
b_dragonglass_keep;Крепость Драконьего Стекла;x
b_dragon_port;Порт Драконьего Города;x
b_dragonstone_sept;Драконьего Камня;x
c_windwyrm;Виндвирм;x
b_windwyrm;Виндвирм;x
d_driftmark;Дрифтмарк;x
c_driftmark;Дрифтмарк;x
b_high_tide;Высокий Прилив;x
b_driftmark;Дрифтмарк;x
b_spicetown;Спайстаун;x
b_driftmark_sept;Дрифтмарка;x
b_hull;Халл;x
b_minomark;Миномарк;x
b_boatmark;Боутмарк;x
c_nimmark;Ниммар;x
