#CODE;RUSSIAN;x
#### City of Wonders ####
wonder_city_of_wonders;Город чудес;x
wonder_city_of_wonders_desc;Наконец-то началась стартовая фаза проектируемого нами города. Спорящие архитекторы и инженеры разработали планы, на завершение которых по их нынешней оценке уйдет более века. По общему мнению, город должен быть завершен не за одно поколение, а за несколько.;x
wonder_city_of_wonders_construction_desc;Тщательно инвестируя в нашу столицу, мы можем превратить ее в великолепный мегаполис, который превзойдет любые другие города мира. Он станет городом чудес.;x
#### City of Wonders DYNAMIC NAMES ####
String_location_cow;[target_province.GetName];x
String_location_cow2;Великий город [target_province.GetName];x
String_location_cow3;Метрополис [target_province.GetName];x
String_location_cow4;Мегаполис [target_province.GetName];x
#### City of Wonders DESC ####
wonder_city_of_wonders1_desc;[target_province.GetName] превратился в настоящий город, но еще многое предстоит сделать. Немало старых зданий были снесены, чтобы освободить место для множества новых районов, в которых будет находится много будущих чудес этого города. Тем не менее, есть еще много дел, так как вы даже не можете посетить ни один из районов, не увидев его омраченным строительными работами.;x
wonder_city_of_wonders2_desc;Спустя много времени и усилий [target_province.GetName] превратился во что-то, что, по общему мнению, является Великим Городом. Памятники и украшения начали отмечать [target_province.GetName] как нечто необыкновенное. Тем не менее, предстоит еще многое сделать, и городу требуется еще немало чудес, прежде чем его по-настоящему можно будет назвать Городом Чудес.;x
wonder_city_of_wonders3_desc;[target_province.GetName] несомненно стал метрополисом, который, вполне возможно, является не только центром королевства, но и эпицентром того региона, в котором он расположен. Он с большим отрывом стал самым важным постом на всех основных торговых путях в известном мире. Построено много районов, воздвигнуто немало великих произведений искусства и памятников. Хотя город является одним из величайших в известном мире, предстоит еще много работы и строительства, прежде чем город сможет достичь вершины своего развития.;x
wonder_city_of_wonders4_desc;[target_province.GetName] уже  безусловно превратился в полноценный Мегаполис, вполне очевидно что это самый большой город из построенных. Пешеходы могут пройти мили, не заметив видимого конца города. В любом районе города можно найти сияющие чудеса и великие сооружения, никогда ранее не виданные за городскими стенами. Возможно, для этого потребовалось несколько поколений, а на это ушли невероятные затраты крови, пота и богатства, но любой, кто ходит по красиво вымощенным улицам [target_province.GetName], соглашается, что любая жертва стоит того, ради столь великолепного города. Он действительно стал Городом Чудес!;x
#### Cities of Wonders AGOT ####
wonder_city_of_wonders_agot;[FromFromFrom.GetName];x
wonder_city_of_wonders_agot_desc;Стартовый этап нашего проектируемого города наконец-то начался. Спорящие архитекторы и инженеры разработали планы, на завершение которых по нынешней оценке уйдет более века. По общему мнению, город должен быть завершен не за одно поколение, а за несколько.;x
wonder_city_of_wonders_agot_construction_desc;Тщательно инвестируя в нашу столицу, мы можем превратить ее в великолепный мегаполис, который превзойдет любые другие города мира. Он станет Городом Чудес.;x
#### City of Wonders AGOT HISTORY FILE DESC ####  Only used for province history files! ##
wonder_city_of_wonders1_agot_desc;Провинция [target_province.GetName] была расширена до надлежащего города, но многое еще предстоит сделать. Многие здания были снесены, чтобы освободить место для новых районов, которые будут содержать будущие чудеса этого города. Тем не менее немало еще предстоит сделать, так как вы не можете даже посетить один район, не увидив его испорченным строительными работами.;x
wonder_city_of_wonders2_agot_desc;После большого количества времени и усилий,  провинция [target_province.GetName] превратилась во что-то, с чем все могут согласиться - Великий Город. Памятники и украшения начали восхвалять [target_province.GetName] как нечто необычное. Тем не менее впереди еще много работы, и городу требуется еще немало чудес, прежде чем его можно будет по-настоящему назвать Городом Чудес.;x
wonder_city_of_wonders3_agot_desc;Провинция [target_province.GetName] бесспорно стала Метрополисом, теперь это не просто центр области, но эпицентр всего региона. По большей части он стал самым важным постом на всех основных торговых путях в известном мире. Многие районы были построены, и довольно много великих работ и памятников были возведены. Хотя город является одним из величайших в известном мире, предстоит еще поработать, прежде чем он сможет достичь своего апогея .;x
wonder_city_of_wonders4_agot_desc;Провинция [target_province.GetName] неоспоримо превратилась в полноценный Мегаполис. Вполне возможно, самый великий из когда-либо построенных. Люди могут бродить километрами, не видя конца и края города. В любом районе вы можете встретить лучезарные чудеса и великие произведения, которые никогда не видели за городскими стенами. Возможно, потребовалось несколько поколений, чтобы достичь этого, немало крови, пота и богатства за гранью воображения - но любой, кто ходит по красиво проложенным улицам [target_province.GetName], соглашается, что это стоило любой жертвы. Ради такого великолепного города. Это действительно Город Чудес!;x
#### Cities of Wonders UNIQUE-AGOT ####
wonder_city_of_wonders_PLACEHOLDER;[FromFromFrom.GetName];x
wonder_city_of_wonders_PLACEHOLDER_desc;ЗЕМЛЕВЛАДЕЛЕЦ;x
wonder_city_of_wonders_PLACEHOLDER_construction_desc;ЗЕМЛЕВЛАДЕЛЕЦ;x
### VOLANTIS ## OLD VOLANTIS ###
wonder_city_of_wonders_volantis;[FromFromFrom.GetName];x
wonder_city_of_wonders_volantis_desc;Последний бастион Фригольда, величественный город Волантис - самый большой и наиболее могущественный из Вольных Городов. Старый Волантис - город чудес, раскинувшийся в устьях Ройны. Длинный мост через Ройну, построенный валирийцами, является архитектурным шедевром. Он соединяет Старый Волантис с западной частью города. Массивные Черные стены на востоке являются домом для гордых потомков повелителей драконов. За Стенами находится великолепный Храм Повелителя Света. В три раза больше Великой септы Бейлора, это центр веры для адептов Рглора в Эссосе.;x
wonder_city_of_wonders_volantis_construction_desc;Последний бастион Фригольда, величественный город Волантис - самый большой и наиболее могущественный из Вольных Городов. Старый Волантис - город чудес, раскинувшийся в устьях Ройны. Длинный мост через Ройну, построенный валирийцами, является архитектурным шедевром. Он соединяет Старый Волантис с западной частью города. Массивные Черные стены на востоке являются домом для гордых потомков повелителей драконов. За Стенами находится великолепный Храм Повелителя Света. В три раза больше Великой септы Бейлора, это центр веры для адептов Рглора в Эссосе.;x
### BRAAVOS ###
wonder_city_of_wonders_braavos;[FromFromFrom.GetName];x
wonder_city_of_wonders_braavos_desc;Внебрачная дочь Валирии - самый богатый из всех девяти вольных городов, даже больше, чем Волантис. Гигантский титан Браавоса приветствует входящие в лагуну корабли с высоко поднятым мечом. В центре Браавоса находится Остров Богов, центр религиозной деятельности. Храм Лунных Певцов - самый большой на острове. Его красивая архитектура отличается изысканным белым мрамором и серебряным куполом. Рядом находится печально известный Дом Черного и Белого, дом Безликих людей и место поклонения Многоликому Богу.;x
wonder_city_of_wonders_braavos_construction_desc;Внебрачная дочь Валирии - самый богатый из всех девяти вольных городов, даже больше, чем Волантис. Гигантский титан Браавоса приветствует входящие в лагуну корабли с высоко поднятым мечом. В центре Браавоса находится Остров Богов, центр религиозной деятельности. Храм Лунных Певцов - самый большой на острове. Его красивая архитектура отличается изысканным белым мрамором и серебряным куполом. Рядом находится печально известный Дом Черного и Белого, дом Безликих людей и место поклонения Многоликому Богу.;x
### QARTH ###
wonder_city_of_wonders_qarth;[FromFromFrom.GetName];x
