#CODE;RUSSIAN;x
#Historical
nick_black_dread;Чёрный Ужас;x
nick_blood_wyrm;Кровавый Змей;x
nick_red_queen;Красная Королева;x
nick_golden;Золот[This.GetAyaOy];x
nick_blue_queen;Синяя Королева;x
nick_bronze_fury;Бронзовый Гнев;x
nick_sea_dragon;Морской Дракон;x
#Random
nick_red_dread;Красный Ужас;x
nick_white_dread;Белый Ужас;x
nick_yellow_dread;Желтый Ужас;x
nick_blazing_fire;Пылающий Огонь;x
nick_shining_light;Сияющий Свет;x
nick_red_fury;Красный Гнев;x
nick_shining_queen;Сияющая Королева;x
nick_destroyer;Разрушитель;x
nick_black_fire;Черное Пламя;x
nick_red_fire;Красное Пламя;x
nick_white_fire;Белое Пламя;x
nick_yellow_fire;Желтое Пламя;x
nick_snake;Змей;x
nick_blood_fire;Кровавое Пламя;x
nick_dark_eyes;Темноглаз[This.GetAyaYy];x
nick_dark_fire;Темное Пламя;x
nick_shadow;Тень;x
nick_colour;[This.GetDragonColour];x
nick_colour_dread;[This.GetDragonColour] Ужас;x
nick_colour_flame;[This.GetDragonColour] Пламя;x
nick_colour_fire;[This.GetDragonFlameColour] Огонь;x
nick_colour_king;[This.GetDragonColour] Король;x
nick_colour_queen;[This.GetDragonColour] Королева;x
nick_colour_beast;[This.GetDragonColour] Зверь;x
nick_colour_whip;[This.GetDragonColour] Бич;x
nick_colour_scale;[This.GetDragonScaleColour] Чешуя;x
nick_colour_wing;[This.GetDragonColour] Крыло;x
nick_colour_fury;[This.GetDragonColour] Гнев;x
nick_the_furious;Яростн[This.GetAyaYy];x
nick_the_elusive;Неуловим[This.GetAyaYy];x
nick_the_splendid;Великолепн[This.GetAyaYy];x
nick_the_smouldering;Тлеющ[This.GetAyaIy];x
nick_the_sly;Коварн[This.GetAyaYy];x
nick_the_diabolical;Бесовск[This.GetAyaOy];x
nick_the_bloody;Кровав[This.GetAyaYy];x
nick_the_doombringer;Несущ[This.GetAyaIy] Рок;x
nick_the_ravager;Опустошитель[This.GetEndNitsa];x
nick_the_light_claw;Коготь Света;x
nick_the_dark_eye;Темный Глаз;x
nick_the_ravenous;Ненасытн[This.GetAyaYy];x
nick_the_baleful;Пагубн[This.GetAyaYy];x
nick_the_lazy;Ленив[This.GetAyaYy];x
nick_the_ghost;Призрак;x
nick_colour_ghost;[This.GetDragonColour] Призрак;x
