#CODE;RUSSIAN;x
CR_DIFF_LOWER_THAN;Разница в боевых навыках между §Y$FIRST$§! и §Y$SECOND$§! меньше чем §Y$VAL$§!;x
CR_DIFF_AT_LEAST;Разница в боевых навыках между §Y$FIRST$§! и §Y$SECOND$§! не меньше чем §Y$VAL$§!;x
HAS_CR_AT_LEAST;Боевые навыки не меньше чем ;x
HAS_LOWER_CR_THAN;Боевые навыки меньше чем ;x
MASTER;xозяин;x
MISTRESS;xозяйка;x
wol_schemer_1;Осваивает интриги;x
desc_wol_schemer_1;Эт[GetEtaEtot] [GetAgedPerson] - начинающ[GetAyaIy] интриган[GetEndKa], котор[GetAyaYy] пытается манипулировать другими путём обмана и уловок.;x
wol_schemer_2;Разбирается в интригах;x
desc_wol_schemer_2;Эт[GetEtaEtot] [GetAgedPerson] - опытн[GetAyaYy] интриган[GetEndKa], заговорщи[GetTsaK] и кукловод[GetEndKa].;x
wol_patriarch_1;Семьянин;x
desc_wol_patriarch_1;Этот мужчина посвятил себя своей семье и её благополучию.;x
wol_patriarch_2;Глава семьи;x
desc_wol_patriarch_2;Этот мужчина - бесспорный глава семьи, который решает конфликты и направляет её крепкой, но нежной рукой.;x
wol_matriarch_1;Хозяйка;x
desc_wol_matriarch_1;Эта женщина посвятила себя своей семье и её благополучию.;x
wol_matriarch_2;Хранительница семейного очага;x
desc_wol_matriarch_2;Эта женщина - глава семьи. Она решает конфликты и направляет её уверенной, но нежной рукой.;x
schemer;Интриган[__];x #GetEndKa_TT
break_up_with_lover;Бросить [Root.GetHersHis];x
break_up_with_lover_desc;Вы и §Y[Root.GetTitledFirstNameNoRegnal]§! прекратите любовные отношения.;x
opinion_whorespawn;Шлюшье отродье;x #Блядское отродье
opinion_seduced_once;Соблазнение;x
opinion_seduced_lustful_worship;Похотливое обожание;x
opinion_seducing_concubine;Соблазняет;x
opinion_regicide_traitor;Кровожадн[_ый__] предатель[______];x #[From.GetAyaYy] [From.GetEndNitsa]`
seduced_loyal_bodyguard;Любовный телохранитель;x
desc_seduced_loyal_bodyguard;Эт[GetEtaEtot] [GetAgedPerson] при помощи соблазнения заручи[GetLasLsya] самым преданным телохранителем, которого только можно вообразить.;x
seduced_loyal_spy_maid;Любовная служанка;x
