#CODE;RUSSIAN;x
EVTDESC250800;Пока вы охотились в лесу, группа браконьеров устроила засаду и похитила вас!;x
EVTOPTA250800;Моя семья выкупит меня: немедленно отправьте им весть!;x
EVTDESC250801;Во время лесной охоты, ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] попал[From.GetEndA] в плен к браконьерам, которые похитили [From.GetHerHis]. Теперь они угрожают убить [From.GetHerHis] если Вы не заплатите за освобождение!;x
EVTOPTA250801;Я заплачу... и пусть боги проклянут их!;x
EVTOPTB250801;Я лично выслежу их и покараю!;x
EVTOPTC250801;[From.GetRootRelation] будет возвращ[From.GetEYo]н[From.GetEndA] моим Мастером над оружием;x
EVTDESC250803;Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] был[From.GetEndA] жестоко убит[From.GetEndA] браконьерами!;x
EVTDESC250804;Пытаясь спасти родственника, вы погибли!;x
EVTDESC250805;Ваш Мастер над оружием, [Root.job_marshal.GetTitledFirstName], был убит браконьерами, когда пытался спасти вашего родственника.;x
EVTDESC250806;Ликуйте! Ваш[FromFrom.GetEndA] [FromFrom.GetRootRelation] вернулся[FromFrom.GetLasLsya] целый[FromFrom.GetOyYm] и невредимый[FromFrom.GetOyYm]!;x
EVTDESCflavour_events.200;Мой сын и наследник, [Root.Heir.GetFirstName], слаб телом и интересуется всякой недостойной мужчины ерундой типа книг и модной одежды. Он отвратительный солдат, а что ещё хуже, он ужасно труслив! Что же мне делать с ним?;x
EVTOPTAflavour_events.200;Он может быть и труслив, но он мой сын.;x
EVTOPTBflavour_events.200;Я покажу ему, каким должен быть мой наследник.;x
EVTOPTCflavour_events.200;Выбить страх из него!;x
EVTOPTDflavour_events.200;Если он не наденет чёрное, я присмотрю, чтобы с ним произошёл 'несчастный случай'.;x
EVTTOOLTIPflavour_events.200;Заставлю его выбирать между смертью и Ночным Дозором.;x
EVTDESCflavour_events.201;Мой отец сказал, что мне нужно уйти в Ночной Дозор, или со мной случится 'несчастный случай'.;x
EVTOPTAflavour_events.201;Жестокий ублюдок, у меня не остается другого выбора, как уйти в Ночной Дозор!;x
EVTOPTBflavour_events.201;Он, конечно, не приведёт свои угрозы в действие, я отказываюсь уходить в Ночной Дозор...;x
EVTOPTCflavour_events.201;Я вынужден бежать ради спасения своей жизни!;x
EVTDESCflavour_events.202;[From.GetFirstName] отказался уйти в Ночной Дозор, возможно его нужно взять с собой на охоту...;x
EVTOPTAflavour_events.202;Да, несчастные случаи случаются.;x
EVTOPTBflavour_events.202;Тюрьмы с него будет достаточно.;x
EVTOPTCflavour_events.202;Если у него хватило мужества перечить мне, возможно он может остаться.;x
EVTDESCflavour_events.203;Убийство вами своего сына было раскрыто, убийца родственников!;x
EVTOPTAflavour_events.203;Убийца родственников проклят...;x
EVTDESCflavour_events.204;[From.GetFirstName], испугавшись ваших требований, попробовал сбежать, но был пойман. Что с ним делать?;x
EVTOPTAflavour_events.204;Темницы тоже опасны...;x
EVTOPTCflavour_events.204;Пусть он гниёт!;x
EVTDESCflavour_events.205;Ваш наследник бежал.;x
EVTOPTAflavour_events.205;Гад!;x
EVTDESCflavour_events.206;[From.GetFirstName] согласился уйти в Ночной дозор.;x
EVTOPTAflavour_events.206;Прекрасно.;x
EVTTOOLTIPflavour_events.203;Убийство будет обнаружено;x
opinion_beaten;Побит;x
opinion_forced_take_black;Вынужден уйти в Ночной Дозор;x
EVTDESCtrait_notification.1;Причинение страданий окружающим меня больше не радует, я потерял[GetEndA] черту 'Жесток[GetAyaIy]'.;x
EVTDESC38196;Мой сын более не мягок и слаб, он теперь не трус.;x
EVTDESC250900;[From.GetFullName] предлагает научить вас игре 'кайвасса', которой [From.GetSheHe] научи[From.GetLasLsya] в гостинице у купцов из Эссоса.;x
EVTOPTA250900;[From.GetSheHeCap] проводит слишком много времени с иностранцами. [From.GetSheHeCap] лучше знает.;x
EVTOPTB250900;Я был[GetEndA] бы рад[GetEndA] проверить свой ум в этой игре.;x
EVTOPTC250900;Тайно пойду в гостиницу, чтобы научиться премудростям этой игры.;x
EVTDESC250901;Вам кажется, что вы уже немного научились. [From.GetFirstName] предлагает сыграть.;x
EVTOPTA250901;Я буду играть кругами вокруг н[From.GetHerHis]!;x
EVTOPTB250901;Я позову молодую девушку, чтобы она отвлекала [From.GetHerHis] и так одержу победу.;x
EVTOPTC250901;Я позову молодого парня, чтобы он отвлекал [From.GetHerHis] и так одержу победу.;x
EVTDESC250904;Игре в кайвассу вам ещё учиться и учиться. А если в противниках [FromFrom.GetFirstName] - особенно сложно, ведь это [FromFrom.GetSheHe] учил[FromFrom.GetEndA] вас, вы полность разгромлены.;x
EVTOPTA250904;Это была хорошая игра.;x
EVTOPTB250904;Гневно пнуть стол.;x
EVTDESC250905;Вы были уверены что [FromFrom.GetFirstName] хочет заманить вас в ловушку. Казалось невозможным что [FromFrom.GetSheHe] не видит дыру в своей обороне. Но вы ударили и это принесло вам победу.;x
EVTOPTA250905;Это была хорошая игра.;x
EVTOPTB250905;Сам[FromFrom.GetEndA] так[FromFrom.GetAyaOy]!;x
EVTDESC250906;Отвлечение не удалось. Чтобы не происходило, [FromFrom.GetFirstName] остава[FromFrom.GetLasLsya] сосредоточенн[FromFrom.GetOyYm] на игре.;x
EVTOPTA250906;Я долж[GetNaEn] позволить моему Мастеру над шептунами придумать способ победы.;x
EVTOPTB250906;[cyvasse_distraction.GetLadLass] заплатит за мою неудачу.;x
EVTOPTC250906;Парень заплатит за мою неудачу.;x
EVTDESC250907;[FromFrom.GetFirstName] был[FromFrom.GetEndA] одурманен[FromFrom.GetEndA] похотью. Победа была легкой.;x
EVTOPTA250907;Интересно, как далеко вы можете зайти, когда хотите немного сжульничать.;x
EVTOPTB250907;[cyvasse_distraction.GetLadLass] выполнила свою работу хорошо. Возможно, я долж[GetNaEn] узнать её лучше.;x
EVTOPTC250907;Парень сделал свою работу хорошо. Возможно, я долж[GetNaEn] узнать его лучше.;x
EVTDESC250902;Вы наблюдали, как купцы играли в кайвассу в общей комнате постоялого двора. Вы заметили как один из них использовал хитрый трюк. Когда [FromFrom.GetFirstName] снова предложит, я испоьзую этот трюк.;x
EVTOPTA250902;[From.GetManWoman]а может многому научиться, скрываясь в тени.;x
EVTDESC250903;Вы наблюдали как, купцы играли в общей комнате в гостинице. Всё шло нормально, пока один из них не обвинил другого в жульничестве. Завязалась большая драка, вам с трудом удалось выбраться невредим[GetOyYm]!;x
EVTOPTA250903;Хуже всего, что [FromFrom.GetFirstName] победил[FromFrom.GetEndA] меня в кайвассе!;x
opinion_dead_men_cynical;Проигнорировал[_] суеверные слухи;x
opinion_dead_men_scholar;Проявил[_] знание и мудрость;x
opinion_dead_men_paranoid;Внял[_] предупреждениям о ходячих мертвецах;x
opinion_dead_men_cynical_neg;Прислуша[__лся] к суеверным слухам;x
opinion_dead_men_scholar_neg;Прислуша[__лся] к суеверным слухам;x
opinion_dead_men_paranoid_neg;Проигнорировал[_] предупреждения о ходячих мертвецах;x
opinion_sent_to_wall;Проявлено милосердие к дезертиру;x
opinion_sent_to_wall_neg;Дезертир остался безнаказанным;x
opinion_swinged_the_sword;Придерживается Старого Закона;x
opinion_swinged_the_sword_neg;Казнил[_] заключенного!;x
EVTDESCflavour_events.210;Слуга нашёл замерзшего человека с безумными глазами, который утверждает, что видел ходячих мертвецов.;x
EVTOPTAflavour_events.210;Ходячие мертвецы? Чушь! Налейте этому человеку больше мёда.;x
EVTOPTBflavour_events.210;Мёртвые не вставали уже тысячу лет.;x
EVTOPTCflavour_events.210;Удвойте охрану и расставьте факелы! Ни один мертвец не потревожит меня.;x
EVTDESCflavour_events.211;Покинувший свой пост брат Ночного Дозора был пойман в твоих землях. Этот человек нарушил свою клятву и лишился чести.;x
EVTOPTAflavour_events.211;Позвать палача.;x
EVTOPTBflavour_events.211;Человек, выносящий приговор, должен сам занести меч.;x
EVTOPTCflavour_events.211;Сопроводить его обратно на Стену.;x
EVTOPTDflavour_events.211;Отпустите его. Будь я на стене, я бы тоже оттуда смылся.;x
EVTDESCforeign_training.1;Ходят слухи, что опытный фехтовальщик из Браавоса ненадолго остановился в соседнем городе.;x
EVTDESCforeign_training.2;Брааваосец утверждает, что он Мастер меча, и предлагает нам свои услуги в качестве учителя фехтования.;x
EVTOPTAforeign_training.2;Уходите! Вы не должны отравлять разум моего подопечного своей ерундой!;x
EVTOPTBforeign_training.2;Я с удовольствием оплачу уроки, но надеюсь вы тоже хороши не только на словах!;x
EVTDESCforeign_training.3;Я так разочарован[GetEndA], мой опекун решил отказать мастеру фехтования, решившему стать моим учителем;x
EVTDESCforeign_training.4;Я так рад[GetEndA]! Мой опекун нанял иностранного мастера меча, что бы тот обучил меня фехтованию!;x
EVTDESCforeign_training.5;Ходят слухи, что бывший магистр из Вольных Городов ненадолго остановился в соседнем городе.;x
EVTDESCforeign_training.6;Бывший магистр из Вольных Городов предложил стать наставником моего подопечного... не за бесплатно, конечно.;x
EVTDESCforeign_training.7;Ходят слухи, что дипломат из Вольных Городов ненадолго остановился в соседнем городе.;x
EVTDESCforeign_training.8;Дипломат из Вольных Городов предложил стать наставником моего подопечного... не за бесплатно, конечно...;x
EVTDESCforeign_training.9;Ежедневные тренировки с браавосийцем в конце концов могут окупиться... ;x
EVTDESC5550000;Победа в наших руках! Ваш удар был силён и точен!;x
EVTOPTA5550000;Победа!;x
EVTTOOLTIP5550001;убит!;x
EVTDESC5550001;Внезапный удар! И тьма.;x
EVTOPTA5550001;Всё произошло столь внезапно!;x
EVTTOOLTIP5550002;победил!;x
EVTDESC5550002;Всё кончено. [From.GetTitledFirstName] умер[From.GetNoneE] на ваших руках.;x
EVTOPTA5550002;Валар моргулис;x
EVTDESC5550003;Вы победили, хоть враг и не пал от вашего меча.;x
EVTOPTA5550003;Победа!;x
EVTDESC5550200;Вы встретили достойного врага на той стороне поля боя.;x
EVTOPTA5550200;В атаку!;x
EVTOPTB5550200;Я больше нуж[GetNaEn] в другом месте.;x
EVTDESC5550201;Вы видите предводителя вражеских войск и можете положить конец этой войне прямо сейчас!;x
EVTOPTA5550201;В атаку!;x
EVTOPTB5550201;Я больше нуж[GetNaEn] в другом месте.;x
EVTTOOLTIP5550202;Увидимся на поле боя!;x
EVTDESC5550202;Пока Вы сражались на поле боя, [From.GetTitledName] прорва[From.GetLasLsya] сквозь вражеские ряды и сразил[From.GetEndA] Вас!;x
EVTOPTA5550202;[From.GetSheHeCap] будет бояться моего меча.;x
EVTDESC5550203;Победа осталась за Вами.;x
EVTOPTA5550203;Грабеж и слава!;x
EVTDESC5550204;Вы повержены.;x
EVTOPTA5550204;Будь ты проклят[From.GetEndA], [From.GetFirstName]!;x
EVTDESC74060;Вы положили мёд на свои волосы, чтобы поймать человека за работой, ваша мать говорила что так и будет! Высокий парень с тёмными волосами и грубым голосом приближается к вам. Возможно он мог бы быть хорошим развлечением на праздниках!;x
EVTOPTA74060;Ой, да ладно, на ярмарку!;x
EVTOPTB74060;Но вы медведь!;x
