#CODE;ENGLISH;x
ca_waste_barracks_desc;Небольшие казармы [Root.Location.Culture.GetName];x
ca_waste_barracks2_desc;Казармы [Root.Location.Culture.GetName];x
ca_waste_barracks3_desc;Большие казармы [Root.Location.Culture.GetName];x
ca_waste_barracks4_desc;Укреплённые казармы [Root.Location.Culture.GetName];x
ca_waste_barracks;Небольшие казармы [Root.Location.Culture.GetName];x
ca_waste_barracks2;Казармы [Root.Location.Culture.GetName];x
ca_waste_barracks3;Большие казармы [Root.Location.Culture.GetName];x
ca_waste_barracks4;Укреплённые казармы [Root.Location.Culture.GetName];x
ca_brindle_barracks_desc;Небольшие казармы [Root.Location.Culture.GetName];x
ca_brindle_barracks2_desc;Казармы [Root.Location.Culture.GetName];x
ca_brindle_barracks3_desc;Большие казармы [Root.Location.Culture.GetName];x
ca_brindle_barracks4_desc;Укреплённые казармы [Root.Location.Culture.GetName];x
ca_brindle_barracks;Небольшие казармы [Root.Location.Culture.GetName];x
ca_brindle_barracks2;Казармы [Root.Location.Culture.GetName];x
ca_brindle_barracks3;Большие казармы [Root.Location.Culture.GetName];x
ca_brindle_barracks4;Укреплённые казармы [Root.Location.Culture.GetName];x
ca_asoiaf_waste_basevalue_1;Малый форт [Root.Location.Culture.GetName];x
ca_asoiaf_waste_basevalue_2;Большой форт [Root.Location.Culture.GetName];x
ca_asoiaf_waste_basevalue_3;Малый замок [Root.Location.Culture.GetName];x
ca_asoiaf_waste_basevalue_4;Обычный замок [Root.Location.Culture.GetName];x
ca_asoiaf_waste_basevalue_5;Большой замок [Root.Location.Culture.GetName];x
ca_asoiaf_waste_basevalue_6;Огромная крепость [Root.Location.Culture.GetName];x
ct_asoiaf_waste_basevalue_1;Малая деревня [Root.Location.Culture.GetName];x
ct_asoiaf_waste_basevalue_2;Деревня [Root.Location.Culture.GetName];x
ct_asoiaf_waste_basevalue_3;Малый город [Root.Location.Culture.GetName];x
ct_asoiaf_waste_basevalue_4;Большой город [Root.Location.Culture.GetName];x
ct_asoiaf_waste_basevalue_5;Малый город-крепость [Root.Location.Culture.GetName];x
ct_asoiaf_waste_basevalue_6;Большой город-крепость [Root.Location.Culture.GetName];x
ca_asoiaf_islander_basevalue_1;Малый форт [Root.Location.Culture.GetName];x
ca_asoiaf_islander_basevalue_2;Большой форт [Root.Location.Culture.GetName];x
ca_asoiaf_islander_basevalue_3;Малый замок [Root.Location.Culture.GetName];x
ca_asoiaf_islander_basevalue_4;Обычный замок [Root.Location.Culture.GetName];x
ca_asoiaf_islander_basevalue_5;Большой замок [Root.Location.Culture.GetName];x
ca_asoiaf_islander_basevalue_6;Огромная крепость [Root.Location.Culture.GetName];x
ct_asoiaf_islander_basevalue_1;Малая деревня [Root.Location.Culture.GetName];x
ct_asoiaf_islander_basevalue_2;Деревня [Root.Location.Culture.GetName];x
ct_asoiaf_islander_basevalue_3;Малый город [Root.Location.Culture.GetName];x
ct_asoiaf_islander_basevalue_4;Большой город [Root.Location.Culture.GetName];x
ct_asoiaf_islander_basevalue_5;Малый город-крепость [Root.Location.Culture.GetName];x
ct_asoiaf_islander_basevalue_6;Большой город-крепость [Root.Location.Culture.GetName];x
ca_asoiaf_brindle_basevalue_1;Малый форт [Root.Location.Culture.GetName];x
ca_asoiaf_brindle_basevalue_2;Большой форт [Root.Location.Culture.GetName];x
ca_asoiaf_brindle_basevalue_3;Малый замок [Root.Location.Culture.GetName];x
ca_asoiaf_brindle_basevalue_4;Обычный замок [Root.Location.Culture.GetName];x
ca_asoiaf_brindle_basevalue_5;Большой замок [Root.Location.Culture.GetName];x
ca_asoiaf_brindle_basevalue_6;Огромная крепость [Root.Location.Culture.GetName];x
ct_asoiaf_brindle_basevalue_1;Малая деревня [Root.Location.Culture.GetName];x
ct_asoiaf_brindle_basevalue_2;Деревня [Root.Location.Culture.GetName];x
ct_asoiaf_brindle_basevalue_3;Малый город [Root.Location.Culture.GetName];x
ct_asoiaf_brindle_basevalue_4;Большой город [Root.Location.Culture.GetName];x
ct_asoiaf_brindle_basevalue_5;Малый город-крепость [Root.Location.Culture.GetName];x
ct_asoiaf_brindle_basevalue_6;Большой город-крепость [Root.Location.Culture.GetName];x
ca_yiti_throne;Золотой Трон И-Ти;x
ca_yiti_throne_desc;В самом сердце просторного императорского дворца, посреди величайшего здания города, высится огромный трон, поверхность коего словно вылита из чистого золота и усыпана бесчисленными самоцветами и дорогими украшениями. Всякий узревший сей трон мгновенно осознаёт несметное богатство и мощь империи, равно как и то, что восседающий на нём держит в руках эту мощь.;x
ca_carcosa;Каркоза, Сокрытый Город;x
