#CODE;RUSSIAN;x
HSEPTON;Верховный Септон;x
HSEPTON_FOA;Его Святейшество;x
temple_emperor;Жрец-Император;x
temple_emperor_the_seven;Великий Септон;x
temple_emperor_drowned_god;Утонувший Король;x
temple_emperor_drowned_god_reformed;Утонувший Король;x
temple_emperor_rhllor;Вселенский Патриарх;x
temple_emperor_storm_god;Штормовой Король;x
temple_emperor_qarth_warlocks;Великий Колдун;x
temple_emperor_ghiscar_rel;Великая Благодать;x
temple_emperor_shadowbinders;Великая Тень;x
temple_emperor_shadowbinders_reformed;Великая Тень;x
temple_emperor_valyrian_rel_group;Архи-Штормовой Певец;x
temple_emperor_jogos_rel_group;Великий Лунный Певец;x
temple_emperor_bearded_priests;Великий Жрец;x
temple_king;Жрец-Король;x
temple_king_the_seven;Король-Септон;x
temple_king_drowned_god;Утонувший Король;x
temple_king_female_drowned_god;Утонувшая Королева;x
temple_king_drowned_god_reformed;Утонувший Король;x
temple_king_female_drowned_god_reformed;Утонувшая Королева;x
temple_king_pagan_group;Иерофант;x
temple_king_rhllor;Патриарх;x
temple_king_storm_god;Штормовой Король;x
temple_king_qarth_warlocks;Верховный Колдун;x
temple_king_ghiscar_rel;Безмятежная Благодать;x
temple_king_shadowbinders;Верховная Тень;x
temple_king_shadowbinders_reformed;Верховная Тень;x
temple_king_valyrian_rel_group;Архи-Штормовой Певец;x
temple_king_jogos_rel_group;Верховный Лунный Певец;x
temple_king_bearded_priests;Верховный Жрец;x
temple_duke;Верховный Жрец;x
temple_duke_the_seven;Архисептон;x
temple_duke_drowned_god;Лорд-Утопленник;x
temple_duke_drowned_god_reformed;Лорд-Утопленник;x
temple_duke_pagan_group;Архижрец;x
temple_duke_rhllor;Верховный Жрец;x
temple_duke_storm_god;Штормовой Жрец;x
temple_duke_qarth_warlocks;Верховный Колдун;x
temple_duke_ghiscar_rel;Безмятежная Благодать;x
temple_duke_shadowbinders;Заклинатель Теней;x
temple_duke_shadowbinders_reformed;Заклинатель Теней;x
temple_duke_valyrian_rel_group;Штормовой Певец;x
temple_duke_jogos_rel_group;Лунный Певец;x
temple_duke_bearded_priests;Бородатый Жрец;x
temple_count;Жрец;x
temple_count_the_seven;Септон;x
temple_count_drowned_god;Утопленник;x
temple_count_drowned_god_reformed;Утопленник;x
temple_count_rhllor;Красный Жрец;x
temple_count_storm_god;Штормовой Жрец;x
