#CODE;RUSSIAN;x
#Provinces
PROV596;Порт Вздохов;x
PROV1154;Проклятый Берег;x
c_bane_road;Проклятый Берег;x
c_bane_road_adj;Проклятого Берегск;x
b_bane_road;Берег Погибели;x
b_bane_road2;Берег Погибели;x
b_bane_road3;Проклятое Побережье;x
PROV1158;Мраморные горы;x
c_the_marble_pass;Мраморные горы;x
c_the_marble_pass_adj;Мраморные горск;x
b_the_marble_pass;Мраморные горы;x
b_the_marble_pass2;Мраморные горы;x
b_the_marble_pass3;Мраморные горы;x
PROV1159;Остров Эленар;x
c_elenar_coast;Остров Эленар;x
c_elenar_coast_adj;Остров Эленарск;x
b_elenar_coast;Остров Эленар;x
b_elenar_coast2;Остров Эленар;x
b_elenar_coast3;Остров Эленар;x
PROV1171;Горы Геленки;x
c_gelenka_valleys;Горы Геленки;x
c_gelenka_valleys_adj;Горы Геленкск;x
b_gelenka_valleys;Горы Геленки;x
c_gelenka_valleys2;Горы Геленки;x
c_gelenka_valleys3;Горы Геленки;x
PROV1189;Огненный остров;x
c_fire_road;Огненный остров;x
c_fire_road_adj;Огненный островск;x
b_fire_road;Огненный остров;x
b_fire_road2;Огненный остров;x
b_fire_road3;Огненный остров;x
PROV886;Квойн;x
PROV890;Верхняя Ройна;x
PROV1106;Ройна;x
PROV1107;Мирвотер;x
PROV1122;Миртское Озеро;x
region_valyrian_islands;Валирийские острова;x
#Building
ca_mbs_valyrian_barracks;Валирийские Казармы I;x
ca_mbs_valyrian_barracks_desc;Когда Рок пришёл в Валирию, весь полуостров был разрушен, а драконьи владыки погибли. Однако, со временем земли были колонизированы, и новая армия была организована в том же стиле, что и войско старой империи.;x
ca_mbs_valyrian_barracks_1;Валирийские Казармы II;x
ca_mbs_valyrian_barracks_1_desc;Когда Рок пришёл в Валирию, весь полуостров был разрушен, а драконьи владыки погибли. Однако, со временем земли были колонизированы, и новая армия была организована в том же стиле, что и войско старой империи.;x
ca_mbs_valyrian_barracks_2;Валирийские Казармы III;x
ca_mbs_valyrian_barracks_2_desc;Когда Рок пришёл в Валирию, весь полуостров был разрушен, а драконьи владыки погибли. Однако, со временем земли были колонизированы, и новая армия была организована в том же стиле, что и войско старой империи.;x
ca_mbs_valyrian_barracks_3;Валирийские Казармы IV;x
ca_mbs_valyrian_barracks_3_desc;Когда Рок пришёл в Валирию, весь полуостров был разрушен, а драконьи владыки погибли. Однако, со временем земли были колонизированы, и новая армия была организована в том же стиле, что и войско старой империи.;x
ca_mbs_valyrian_specialised;Городское Ополчение Валирии I;x
ca_mbs_valyrian_specialised_desc;После значительных инвестиций, в военную инфраструктуру, в поселении появилось большое ополчение, набранное из местных жителей, воюющее в качестве лёгкой пехоты и способное управлять галерами или сражаться на суше.;x
ca_mbs_valyrian_specialised_1;Городское Ополчение Валирии II;x
ca_mbs_valyrian_specialised_1_desc;После значительных инвестиций, в военную инфраструктуру, в поселении появилось большое ополчение, набранное из местных жителей, воюющее в качестве лёгкой пехоты и способное управлять галерами или сражаться на суше.;x
ca_mbs_valyrian_specialised_2;Городское Ополчение Валирии III;x
ca_mbs_valyrian_specialised_2_desc;После значительных инвестиций, в военную инфраструктуру, в поселении появилось большое ополчение, набранное из местных жителей, воюющее в качестве лёгкой пехоты и способное управлять галерами или сражаться на суше.;x
ca_valyria_throne;Трон Валирии;x
ca_valyria_throne_desc;Трон Валирии это седалище Драконьих Лордов Новой Валирии. Согласно легенде, этот внушительный трон был сделан из валирийских мечей, владельцы которых погибли в Роке, используя древнюю магию высших жрецов Мантариса.;x

wonder_city_of_wonders_valyria;[FromFromFrom.GetName];x
wonder_city_of_wonders_valyria_desc;Во дни своего расцвета Валирия была наивеличайшим городом во всем изведанном мире, средоточием силы и просвещения. Город стоит у подножия вулкана и лава текла прямо через него мимо богато украшенных высоких башен из черного камня без крыш, многие драконьи владыки ни разу не касались земли, перемещаясь между башнями на драконах. В качестве украшений в городе использовались сфинксы.;x
wonder_city_of_wonders_valyria_construction_desc;Во дни своего расцвета Валирия была наивеличайшим городом во всем изведанном мире, средоточием силы и просвещения. Город стоит у подножия вулкана и лава текла прямо через него мимо богато украшенных высоких башен из черного камня без крыш, многие драконьи владыки ни разу не касались земли, перемещаясь между башнями на драконах. В качестве украшений в городе использовались сфинксы.;x
